u1,u2,n_groups,n_venues,weight_idf
1514,3164,1,1,0.154356
1289,6260,1,1,0.154356
1289,3421,1,1,0.154356
1703,2978,1,1,0.154356
158,5286,1,1,0.154356
715,1788,1,1,0.154356
1936,3421,1,1,0.154356
1045,6410,1,1,0.154356
1788,3216,1,1,0.154356
140,915,1,1,0.154356
1545,3214,1,1,0.154356
2020,2113,1,1,0.154356
2165,3421,1,1,0.154356
1503,5762,1,1,0.154356
140,5298,1,1,0.154356
2978,6310,1,1,0.154356
4111,4912,1,1,0.154356
3421,5298,1,1,0.154356
49,283,1,1,0.154356
1209,4111,1,1,0.154356
715,3137,1,1,0.154356
715,4111,1,1,0.154356
3137,4111,1,1,0.154356
2978,5298,1,1,0.154356
4004,4469,1,1,0.154356
2978,3421,1,1,0.154356
140,843,1,1,0.154356
117,5931,1,1,0.154356
321,779,1,1,0.154356
2926,4368,1,1,0.154356
527,1747,1,1,0.154356
527,3411,1,1,0.154356
527,3991,1,1,0.154356
527,5298,1,1,0.154356
527,6861,1,1,0.154356
1338,1747,1,1,0.154356
1338,3411,1,1,0.154356
1338,3991,1,1,0.154356
1338,5298,1,1,0.154356
1338,6861,1,1,0.154356
1747,3411,1,1,0.154356
1747,3991,1,1,0.154356
1747,5298,1,1,0.154356
3411,3991,1,1,0.154356
3411,5298,1,1,0.154356
3411,6861,1,1,0.154356
3991,5298,1,1,0.154356
3991,6861,1,1,0.154356
5298,6861,1,1,0.154356
527,1338,1,1,0.154356
1467,2682,1,1,0.154356
2309,4469,1,1,0.154356
5823,6675,1,1,0.154356
5084,6042,1,1,0.154356
4430,5271,1,1,0.154356
2299,4111,1,1,0.154356
2299,6310,1,1,0.154356
4111,6310,1,1,0.154356
499,1811,1,1,0.154356
3622,4433,1,1,0.154356
840,2495,1,1,0.154356
2671,4486,1,1,0.154356
3935,6083,1,1,0.154356
603,1923,1,1,0.154356
4300,5090,1,1,0.154356
4300,5823,1,1,0.154356
5090,5823,1,1,0.154356
599,2629,1,1,0.154356
599,5823,1,1,0.154356
599,6675,1,1,0.154356
2629,5823,1,1,0.154356
2629,6675,1,1,0.154356
3465,3628,1,1,0.154356
3465,6224,1,1,0.154356
3628,6224,1,1,0.154356
603,5298,1,1,0.154356
63,3575,1,1,0.154356
4198,6517,1,1,0.154356
399,6533,1,1,0.154356
140,550,1,1,0.154356
140,6496,1,1,0.154356
550,6496,1,1,0.154356
95,3465,1,1,0.154356
95,5298,1,1,0.154356
3465,5298,1,1,0.154356
2815,6517,1,1,0.154356
2165,2554,1,1,0.154356
2165,4010,1,1,0.154356
2554,4010,1,1,0.154356
107,140,1,1,0.154356
608,707,1,1,0.154356
2165,6012,1,1,0.154356
6012,6414,1,1,0.154356
1338,3134,1,1,0.154356
1209,6517,1,1,0.154356
1892,5102,1,1,0.154356
4025,6517,1,1,0.154356
2347,6517,1,1,0.154356
1401,3208,1,1,0.154356
603,5588,1,1,0.154356
5298,5588,1,1,0.154356
550,1338,1,1,0.154356
550,1473,1,1,0.154356
1338,1473,1,1,0.154356
603,4487,1,1,0.154356
2779,6596,1,1,0.154356
3134,6581,1,1,0.154356
140,6224,1,1,0.154356
2154,6517,1,1,0.154356
1338,6224,1,1,0.154356
140,5721,1,1,0.154356
1338,5721,1,1,0.154356
1473,2945,1,1,0.154356
1473,4145,1,1,0.154356
2945,4145,1,1,0.154356
2154,2347,1,1,0.154356
2154,4025,1,1,0.154356
2828,6042,1,1,0.154356
2828,5084,1,1,0.154356
140,896,1,1,0.154356
1514,2165,1,1,0.154356
93,5921,1,1,0.154356
1148,2828,1,1,0.154356
599,2165,1,1,0.154356
603,1289,1,1,0.154356
1289,5293,1,1,0.154356
1045,6310,1,1,0.154356
1289,2689,1,1,0.154356
140,534,1,1,0.154356
140,1045,1,1,0.154356
534,1045,1,1,0.154356
140,1514,1,1,0.154356
140,2404,1,1,0.154356
1493,1514,1,1,0.154356
1493,2404,1,1,0.154356
1514,2404,1,1,0.154356
85,1295,1,1,0.154356
202,1871,1,1,0.154356
202,2988,1,1,0.154356
1871,2988,1,1,0.154356
3545,4765,1,1,0.154356
3241,4765,1,1,0.154356
3241,3545,1,1,0.154356
454,2081,1,1,0.154356
776,2165,1,1,0.154356
776,3859,1,1,0.154356
2165,3806,1,1,0.154356
3806,3859,1,1,0.154356
894,1885,1,1,0.154356
894,5535,1,1,0.154356
1885,5535,1,1,0.154356
454,1206,1,1,0.154356
454,3241,1,1,0.154356
2081,4765,1,1,0.154356
454,3545,1,1,0.154356
454,4765,1,1,0.154356
1206,2081,1,1,0.154356
1206,3241,1,1,0.154356
1206,3545,1,1,0.154356
1206,4765,1,1,0.154356
2081,3241,1,1,0.154356
2081,3545,1,1,0.154356
140,808,1,1,0.154356
715,3465,1,1,0.154356
1682,2299,1,1,0.154356
715,4769,1,1,0.154356
1966,6825,1,1,0.154356
2366,5344,1,1,0.154356
2366,6825,1,1,0.154356
5344,6825,1,1,0.154356
287,3164,1,1,0.154356
496,3052,1,1,0.154356
2020,3663,1,1,0.154356
1747,2828,1,1,0.154356
1747,5573,1,1,0.154356
2828,5573,1,1,0.154356
321,336,1,1,0.154356
4111,6193,1,1,0.154356
4111,6011,1,1,0.154356
1059,5174,1,1,0.154356
123,1059,1,1,0.154356
3044,4056,1,1,0.154356
1338,6072,1,1,0.154356
399,1292,1,1,0.154356
1338,5102,1,1,0.154356
1966,5344,1,1,0.154356
1966,2366,1,1,0.154356
534,6825,1,1,0.154356
187,1706,1,1,0.154356
3465,4769,1,1,0.154356
2113,4578,1,1,0.154356
2113,5298,1,1,0.154356
4578,5298,1,1,0.154356
1389,2113,1,1,0.154356
2113,4769,1,1,0.154356
3316,4056,1,1,0.154356
1788,6825,1,1,0.154356
411,1338,1,1,0.154356
534,5344,1,1,0.154356
1338,2862,1,1,0.154356
1338,2978,1,1,0.154356
2862,2978,1,1,0.154356
3935,6509,1,1,0.154356
2689,3730,1,1,0.154356
534,5016,1,1,0.154356
534,1966,1,1,0.154356
534,2366,1,1,0.154356
1747,6861,1,1,0.154356
2165,2347,1,1,0.154356
399,1148,1,1,0.154356
2573,4995,1,1,0.148383
204,1284,1,1,0.148383
204,1690,1,1,0.148383
204,6825,1,1,0.148383
1284,6825,1,1,0.148383
1690,6825,1,1,0.148383
3161,5432,1,1,0.148383
2017,2501,1,1,0.148383
1017,3469,1,1,0.148383
28,6825,1,1,0.148383
123,5988,1,1,0.148383
1436,1917,1,1,0.148383
117,2316,1,1,0.148383
3075,5432,1,1,0.148383
1768,1966,1,1,0.148383
1302,5961,1,1,0.148383
2075,4713,1,1,0.148383
1766,5183,1,1,0.148383
3892,5988,1,1,0.148383
2081,2514,1,1,0.148383
2142,2400,1,1,0.148383
1893,2514,1,1,0.148383
665,2514,1,1,0.148383
109,4027,1,1,0.148383
2835,4027,1,1,0.148383
2476,5174,1,1,0.148383
475,5988,1,1,0.148383
665,1893,1,1,0.148383
665,2400,1,1,0.148383
2481,5183,1,1,0.148383
665,2142,1,1,0.148383
28,204,1,1,0.148383
4678,6500,1,1,0.148383
824,1097,1,1,0.148383
1831,5258,1,1,0.148383
1831,2066,1,1,0.148383
28,1284,1,1,0.148383
28,1690,1,1,0.148383
715,5489,1,1,0.148383
73,143,1,1,0.148383
782,1500,1,1,0.148383
1743,2839,1,1,0.148383
1617,2827,1,1,0.148383
2573,6450,1,1,0.148383
2839,3113,1,1,0.148383
173,2347,1,1,0.148383
2649,3541,1,1,0.148383
3318,3456,1,1,0.148383
3924,6185,1,1,0.148383
73,3075,1,1,0.148383
425,1205,1,1,0.148383
611,2087,1,1,0.148383
26,3663,1,1,0.148383
105,553,1,1,0.148383
73,5183,1,1,0.148383
73,2481,1,1,0.148383
73,1766,1,1,0.148383
1470,1734,1,1,0.148383
519,2951,1,1,0.148383
279,2951,1,1,0.148383
279,519,1,1,0.148383
143,3075,1,1,0.148383
982,6179,1,1,0.148383
1766,2481,1,1,0.148383
73,4364,1,1,0.148383
246,1664,1,1,0.148383
246,4043,1,1,0.148383
1664,4043,1,1,0.148383
1664,3318,1,1,0.148383
239,2382,1,1,0.148383
1143,1923,1,1,0.148383
1143,4258,1,1,0.148383
1923,4258,1,1,0.148383
239,2664,1,1,0.148383
28,774,1,1,0.148383
425,5432,1,1,0.148383
849,1470,1,1,0.148383
2081,2908,1,1,0.148383
1369,2464,1,1,0.148383
298,1501,1,1,0.148383
782,1228,1,1,0.148383
1766,3192,1,1,0.148383
1766,6784,1,1,0.148383
3192,6784,1,1,0.148383
4188,5037,1,1,0.148383
123,3625,1,1,0.148383
1416,1997,1,1,0.148383
298,2835,1,1,0.148383
298,329,1,1,0.148383
1501,2835,1,1,0.148383
561,3137,1,1,0.148383
1017,2996,1,1,0.148383
906,2835,1,1,0.148383
1226,3820,1,1,0.148383
1226,6509,1,1,0.148383
519,1185,1,1,0.148383
1351,5183,1,1,0.148383
1734,2644,1,1,0.148383
295,6317,1,1,0.148383
410,3081,1,1,0.148383
1919,4302,1,1,0.148383
62,530,1,1,0.148383
62,2133,1,1,0.148383
530,2133,1,1,0.148383
3739,4845,1,1,0.148383
2822,4258,1,1,0.148383
598,1766,1,1,0.148383
598,3465,1,1,0.148383
1766,3465,1,1,0.148383
598,1153,1,1,0.148383
1664,4131,1,1,0.148383
1664,5497,1,1,0.148383
4131,5497,1,1,0.148383
126,333,1,1,0.148383
4258,5183,1,1,0.148383
519,2309,1,1,0.148383
298,594,1,1,0.148383
2514,2908,1,1,0.148383
2280,3075,1,1,0.148383
750,2348,1,1,0.148383
401,894,1,1,0.148383
401,2185,1,1,0.148383
894,2185,1,1,0.148383
1059,4430,1,1,0.148383
34,2563,1,1,0.148383
1924,4234,1,1,0.148383
894,1227,1,1,0.148383
298,1226,1,1,0.148383
2249,2835,1,1,0.148383
2249,4489,1,1,0.148383
2835,4489,1,1,0.148383
3318,4234,1,1,0.148383
109,2835,1,1,0.148383
3924,5367,1,1,0.148383
2908,6500,1,1,0.148383
3498,4142,1,1,0.148383
239,1233,1,1,0.148383
420,718,1,1,0.148383
3531,5036,1,1,0.148383
298,1766,1,1,0.148383
329,594,1,1,0.148383
329,1226,1,1,0.148383
329,1766,1,1,0.148383
594,1226,1,1,0.148383
594,1766,1,1,0.148383
1226,1766,1,1,0.148383
838,1672,1,1,0.148383
918,5432,1,1,0.148383
1766,5774,1,1,0.148383
1766,6693,1,1,0.148383
5774,6693,1,1,0.148383
3519,4825,1,1,0.148383
2563,3531,1,1,0.148383
2563,5036,1,1,0.148383
1135,5432,1,1,0.148383
2194,2828,1,1,0.148383
3075,6491,1,1,0.148383
2347,3469,1,1,0.148383
657,6179,1,1,0.148383
143,1664,1,1,0.148383
666,4222,1,1,0.148383
666,6179,1,1,0.148383
2081,4222,1,1,0.148383
143,1334,1,1,0.148383
2081,6179,1,1,0.148383
4222,6179,1,1,0.148383
782,2563,1,1,0.148383
442,5441,1,1,0.148383
149,5288,1,1,0.148383
963,2690,1,1,0.148383
657,2183,1,1,0.148383
105,239,1,1,0.148383
440,782,1,1,0.148383
329,3945,1,1,0.148383
222,584,1,1,0.148383
730,5432,1,1,0.148383
411,730,1,1,0.148383
1802,1934,1,1,0.148383
2994,6596,1,1,0.148383
2185,3212,1,1,0.148383
475,1952,1,1,0.148383
2347,2835,1,1,0.148383
1802,2835,1,1,0.148383
1802,2347,1,1,0.148383
45,2498,1,1,0.148383
657,4222,1,1,0.148383
143,2382,1,1,0.148383
657,2081,1,1,0.148383
879,6310,1,1,0.148383
2118,4507,1,1,0.148383
677,2629,1,1,0.148383
1766,3075,1,1,0.148383
1766,5240,1,1,0.148383
3075,5240,1,1,0.148383
286,2882,1,1,0.148383
2367,3710,1,1,0.148383
1227,2118,1,1,0.148383
5628,6310,1,1,0.148383
2828,6574,1,1,0.148383
410,1977,1,1,0.148383
1734,6310,1,1,0.148383
879,1734,1,1,0.148383
657,666,1,1,0.148383
992,1768,1,1,0.148383
1664,2382,1,1,0.148383
1334,2382,1,1,0.148383
475,666,1,1,0.148383
101,4738,1,1,0.148383
1169,2835,1,1,0.148383
234,666,1,1,0.148383
1334,1664,1,1,0.148383
234,1770,1,1,0.148383
666,1770,1,1,0.148383
648,1858,1,1,0.148383
426,5752,1,1,0.148383
3924,4423,1,1,0.148383
1227,4507,1,1,0.148383
1021,2464,1,1,0.148383
279,5151,1,1,0.148383
791,1021,1,1,0.148383
1021,1369,1,1,0.148383
159,6065,1,1,0.148383
2347,5432,1,1,0.148383
779,1664,1,1,0.148383
4360,5432,1,1,0.148383
3469,5432,1,1,0.148383
287,1766,1,1,0.148383
329,2646,1,1,0.148383
123,239,1,1,0.148383
101,279,1,1,0.148383
101,5151,1,1,0.148383
791,2464,1,1,0.148383
791,1369,1,1,0.148383
164,475,1,1,0.148383
1372,3628,1,1,0.148383
475,3892,1,1,0.148383
45,2676,1,1,0.148383
164,5988,1,1,0.148383
2032,3318,1,1,0.148383
164,3892,1,1,0.148383
164,2017,1,1,0.148383
931,2835,1,1,0.148383
3469,4360,1,1,0.148383
4947,6219,1,1,0.145983
6099,6834,1,1,0.145983
296,6834,1,1,0.145983
466,6219,1,1,0.145983
638,5867,1,1,0.145983
481,1934,1,1,0.145983
1197,6387,1,1,0.145983
64,1658,1,1,0.145983
1536,4567,1,1,0.145983
296,6099,1,1,0.145983
2017,6760,1,1,0.145983
4567,4971,1,1,0.145983
1536,4971,1,1,0.145983
2514,2558,1,1,0.145983
5867,6219,1,1,0.145983
2119,2352,1,1,0.145983
2843,6219,1,1,0.145983
2119,2907,1,1,0.145983
2843,5867,1,1,0.145983
296,2682,1,1,0.145983
114,5301,1,1,0.145983
2514,5752,1,1,0.145983
2558,5752,1,1,0.145983
1802,5301,1,1,0.145983
1005,1294,1,1,0.145983
1005,4696,1,1,0.145983
1294,4696,1,1,0.145983
2352,2907,1,1,0.145983
5349,6551,1,1,0.145983
1321,3110,1,1,0.145983
979,1658,1,1,0.145983
1291,1471,1,1,0.145983
757,5752,1,1,0.145983
113,2716,1,1,0.145983
1332,6049,1,1,0.145983
2413,2716,1,1,0.145983
5961,6387,1,1,0.145983
6387,6568,1,1,0.145983
73,6568,1,1,0.145983
73,6387,1,1,0.145983
981,2066,1,1,0.145983
654,1384,1,1,0.145983
757,5686,1,1,0.145983
5415,5867,1,1,0.145983
1005,5962,1,1,0.145983
922,4774,1,1,0.145983
2579,4022,1,1,0.145983
4424,4796,1,1,0.145983
114,1802,1,1,0.145983
27,4535,1,1,0.145983
963,6392,1,1,0.145983
1344,6593,1,1,0.145983
594,3739,1,1,0.145983
1294,3739,1,1,0.145983
95,1028,1,1,0.145983
1294,1384,1,1,0.145983
979,2056,1,1,0.145983
603,2163,1,1,0.145983
95,2154,1,1,0.145983
296,6387,1,1,0.145983
2765,3816,1,1,0.145983
1294,5364,1,1,0.145983
1658,2654,1,1,0.145983
2622,2970,1,1,0.145983
1294,2654,1,1,0.145983
2295,3816,1,1,0.145983
2835,3912,1,1,0.145983
24,1096,1,1,0.145983
1028,4774,1,1,0.145983
3396,6049,1,1,0.145983
1658,5952,1,1,0.145983
594,1294,1,1,0.145983
5951,6219,1,1,0.145983
4774,5528,1,1,0.145983
1658,2195,1,1,0.145983
2843,4179,1,1,0.145983
2843,3075,1,1,0.145983
2753,4179,1,1,0.145983
817,2058,1,1,0.145983
1005,1499,1,1,0.145983
1590,1878,1,1,0.145983
2421,3848,1,1,0.145983
2839,5752,1,1,0.145983
1766,5951,1,1,0.145983
2819,5528,1,1,0.145983
441,5752,1,1,0.145983
2819,4774,1,1,0.145983
441,2839,1,1,0.145983
2622,4947,1,1,0.145983
917,4947,1,1,0.145983
917,2622,1,1,0.145983
1934,2119,1,1,0.145983
106,4947,1,1,0.145983
637,1294,1,1,0.145983
2185,3816,1,1,0.145983
3075,3161,1,1,0.145983
2185,3525,1,1,0.145983
3221,4362,1,1,0.145983
3900,6387,1,1,0.145983
3150,6654,1,1,0.145983
75,6654,1,1,0.145983
2753,3075,1,1,0.145983
75,3150,1,1,0.145983
2565,3075,1,1,0.145983
2753,2843,1,1,0.145983
3075,4179,1,1,0.145983
921,4179,1,1,0.145983
921,3075,1,1,0.145983
921,2843,1,1,0.145983
411,2043,1,1,0.145983
1831,6049,1,1,0.145983
1369,6049,1,1,0.145983
1369,1831,1,1,0.145983
944,6049,1,1,0.145983
944,1831,1,1,0.145983
944,1369,1,1,0.145983
963,1058,1,1,0.145983
637,2119,1,1,0.145983
1542,2772,1,1,0.145983
1144,1168,1,1,0.145983
2119,3525,1,1,0.145983
2119,2185,1,1,0.145983
1168,3525,1,1,0.145983
1168,2185,1,1,0.145983
1168,2119,1,1,0.145983
1144,3525,1,1,0.145983
1144,2185,1,1,0.145983
1144,2119,1,1,0.145983
1096,1344,1,1,0.145983
2304,2676,1,1,0.145983
637,1344,1,1,0.145983
637,1096,1,1,0.145983
1802,6593,1,1,0.145983
2455,3816,1,1,0.145983
2819,5301,1,1,0.145983
296,5301,1,1,0.145983
2676,6387,1,1,0.145983
2304,6387,1,1,0.145983
4947,6012,1,1,0.145983
2062,3670,1,1,0.145983
462,1741,1,1,0.145983
768,6219,1,1,0.145983
1121,2622,1,1,0.145983
1121,2219,1,1,0.145983
4535,6331,1,1,0.145983
2579,6331,1,1,0.145983
2579,4535,1,1,0.145983
1621,1658,1,1,0.145983
1398,1658,1,1,0.145983
1398,1621,1,1,0.145983
930,1751,1,1,0.145983
700,1751,1,1,0.145983
700,930,1,1,0.145983
675,1621,1,1,0.145983
675,5322,1,1,0.145983
299,2066,1,1,0.145983
411,675,1,1,0.145983
1590,4514,1,1,0.145983
1590,2563,1,1,0.145983
1028,4514,1,1,0.145983
4333,6591,1,1,0.145983
2219,2622,1,1,0.145983
1302,1643,1,1,0.145983
1028,1590,1,1,0.145983
1302,4430,1,1,0.145983
988,4535,1,1,0.145983
988,2741,1,1,0.145983
988,1802,1,1,0.145983
1072,6219,1,1,0.145983
2066,4631,1,1,0.145983
1658,4631,1,1,0.145983
46,4631,1,1,0.145983
46,2066,1,1,0.145983
46,1658,1,1,0.145983
1384,4364,1,1,0.145983
296,5847,1,1,0.145983
637,1037,1,1,0.145983
637,654,1,1,0.145983
2757,5322,1,1,0.145983
1751,5293,1,1,0.145983
1075,2441,1,1,0.145983
1766,6187,1,1,0.145983
654,1028,1,1,0.145983
1643,4430,1,1,0.145983
1028,2563,1,1,0.145983
1089,2647,1,1,0.145983
1802,4535,1,1,0.145983
602,3910,1,1,0.145983
1724,2456,1,1,0.145983
315,1552,1,1,0.145983
1083,1778,1,1,0.145983
1074,1083,1,1,0.145983
1754,2066,1,1,0.145983
1527,2066,1,1,0.145983
1527,1754,1,1,0.145983
70,2066,1,1,0.145983
70,1754,1,1,0.145983
70,1527,1,1,0.145983
646,4530,1,1,0.145983
481,4530,1,1,0.145983
481,646,1,1,0.145983
2232,3931,1,1,0.145983
1900,3919,1,1,0.145983
1059,1766,1,1,0.145983
283,487,1,1,0.145983
3002,6387,1,1,0.145983
3002,6219,1,1,0.145983
697,1724,1,1,0.145983
110,981,1,1,0.145983
2843,3954,1,1,0.145983
654,3465,1,1,0.145983
411,6219,1,1,0.145983
251,3318,1,1,0.145983
3869,4863,1,1,0.145983
1059,1676,1,1,0.145983
770,1676,1,1,0.145983
770,1059,1,1,0.145983
856,6499,1,1,0.145983
2017,2622,1,1,0.145983
1533,2622,1,1,0.145983
1533,2017,1,1,0.145983
441,3900,1,1,0.145983
441,1658,1,1,0.145983
5951,6387,1,1,0.145983
3883,6387,1,1,0.145983
3883,5951,1,1,0.145983
1724,5951,1,1,0.145983
1724,3883,1,1,0.145983
1658,3544,1,1,0.145983
623,2430,1,1,0.145983
1802,2741,1,1,0.145983
2741,4535,1,1,0.145983
1096,1508,1,1,0.145983
1072,4016,1,1,0.145983
981,4397,1,1,0.145983
981,1766,1,1,0.145983
1802,2137,1,1,0.145983
1485,2137,1,1,0.145983
1485,1802,1,1,0.145983
114,1571,1,1,0.145983
2039,4947,1,1,0.145983
1306,4947,1,1,0.145983
1306,2039,1,1,0.145983
1968,6467,1,1,0.145983
487,6467,1,1,0.145983
487,1968,1,1,0.145983
4947,5364,1,1,0.145983
3091,5364,1,1,0.145983
3091,4947,1,1,0.145983
637,4947,1,1,0.145983
569,1089,1,1,0.145983
1766,4426,1,1,0.145983
1711,4426,1,1,0.145983
1072,1935,1,1,0.145983
1935,4016,1,1,0.145983
78,4426,1,1,0.145983
1878,2843,1,1,0.145983
2757,6219,1,1,0.145983
114,2534,1,1,0.145983
1452,4947,1,1,0.145983
1428,4947,1,1,0.145983
1428,1452,1,1,0.145983
1741,2352,1,1,0.145983
594,2430,1,1,0.145983
27,105,1,1,0.145983
1195,1244,1,1,0.145983
1056,1244,1,1,0.145983
1056,1195,1,1,0.145983
1768,5987,1,1,0.145983
1195,2757,1,1,0.145983
2953,6433,1,1,0.145983
6049,6219,1,1,0.145983
1859,3816,1,1,0.145983
988,6049,1,1,0.145983
3247,3900,1,1,0.145983
827,1802,1,1,0.145983
1711,1766,1,1,0.145983
78,1766,1,1,0.145983
3834,6219,1,1,0.145983
235,2015,1,1,0.145983
594,1005,1,1,0.145983
1802,3161,1,1,0.145983
5847,5961,1,1,0.145983
301,5961,1,1,0.145983
2371,3414,1,1,0.145983
2371,2563,1,1,0.145983
1658,3414,1,1,0.145983
301,5847,1,1,0.145983
28,637,1,1,0.145983
1658,2371,1,1,0.145983
2001,3834,1,1,0.145983
1676,2472,1,1,0.145983
747,2472,1,1,0.145983
747,1676,1,1,0.145983
2563,4514,1,1,0.145983
475,3834,1,1,0.145983
475,2001,1,1,0.145983
28,184,1,1,0.145983
466,5301,1,1,0.145983
1228,5686,1,1,0.145983
296,3939,1,1,0.145983
78,1711,1,1,0.145983
296,4947,1,1,0.145983
315,1658,1,1,0.145983
2062,6450,1,1,0.145983
921,2753,1,1,0.145983
406,4179,1,1,0.145983
406,3075,1,1,0.145983
406,2843,1,1,0.145983
406,2753,1,1,0.145983
406,921,1,1,0.145983
1398,2058,1,1,0.145983
654,2058,1,1,0.145983
654,1398,1,1,0.145983
3900,5510,1,1,0.145983
646,2058,1,1,0.145983
646,1398,1,1,0.145983
646,654,1,1,0.145983
2563,3414,1,1,0.145983
2573,5510,1,1,0.145983
2573,3900,1,1,0.145983
3939,4947,1,1,0.145983
1766,4397,1,1,0.145983
2347,3952,1,1,0.145983
2843,3255,1,1,0.145983
569,5756,1,1,0.145983
2848,4283,1,1,0.145983
2015,2757,1,1,0.145983
2015,6387,1,1,0.145983
2757,6387,1,1,0.145983
1211,4567,1,1,0.145983
2058,4535,1,1,0.145983
2058,6219,1,1,0.145983
2058,6288,1,1,0.145983
4535,6288,1,1,0.145983
6219,6288,1,1,0.145983
95,569,1,1,0.145983
95,646,1,1,0.145983
95,5756,1,1,0.145983
569,646,1,1,0.145983
646,5756,1,1,0.145983
1658,2848,1,1,0.145983
189,1766,1,1,0.145983
189,3510,1,1,0.145983
189,5685,1,1,0.145983
189,6219,1,1,0.145983
1766,3510,1,1,0.145983
1766,5685,1,1,0.145983
3510,5685,1,1,0.145983
3510,6219,1,1,0.145983
5685,6219,1,1,0.145983
1210,1416,1,1,0.145983
1210,2058,1,1,0.145983
1416,2058,1,1,0.145983
1238,2017,1,1,0.145983
1238,2713,1,1,0.145983
1658,4283,1,1,0.145983
1294,4283,1,1,0.145983
27,2062,1,1,0.145983
2062,6387,1,1,0.145983
27,6387,1,1,0.145983
921,1960,1,1,0.145983
921,2062,1,1,0.145983
921,6219,1,1,0.145983
921,6387,1,1,0.145983
1960,2062,1,1,0.145983
1960,6219,1,1,0.145983
1960,6387,1,1,0.145983
3002,4535,1,1,0.145983
2441,5510,1,1,0.145983
1089,5510,1,1,0.145983
1089,2441,1,1,0.145983
2062,6219,1,1,0.145983
2622,3954,1,1,0.145983
1766,2015,1,1,0.145983
1294,2848,1,1,0.145983
1766,4514,1,1,0.145983
2015,4514,1,1,0.145983
1211,1238,1,1,0.145983
1211,2357,1,1,0.145983
1211,4426,1,1,0.145983
1238,2357,1,1,0.145983
1238,4426,1,1,0.145983
2357,4426,1,1,0.145983
1398,2843,1,1,0.145983
1398,3167,1,1,0.145983
2843,3167,1,1,0.145983
730,1294,1,1,0.145983
730,2848,1,1,0.145983
730,4283,1,1,0.145983
2017,2713,1,1,0.145983
1658,3167,1,1,0.145983
1658,3768,1,1,0.145983
2430,3688,1,1,0.145983
794,2644,1,1,0.145983
301,1320,1,1,0.145983
301,2799,1,1,0.145983
2848,6387,1,1,0.145983
311,2195,1,1,0.145983
364,634,1,1,0.145983
364,981,1,1,0.145983
364,2429,1,1,0.145983
634,981,1,1,0.145983
634,2429,1,1,0.145983
981,2429,1,1,0.145983
594,2194,1,1,0.145983
646,3510,1,1,0.145983
2430,5067,1,1,0.145983
5067,6219,1,1,0.145983
3167,3768,1,1,0.145983
1456,5510,1,1,0.145983
1238,1503,1,1,0.145983
1238,1536,1,1,0.145983
1238,2062,1,1,0.145983
1238,3670,1,1,0.145983
1238,6065,1,1,0.145983
1503,1536,1,1,0.145983
1503,2062,1,1,0.145983
1503,3670,1,1,0.145983
3670,6065,1,1,0.145983
1503,6065,1,1,0.145983
1536,2062,1,1,0.145983
2062,6065,1,1,0.145983
1536,3670,1,1,0.145983
794,5586,1,1,0.145983
794,6219,1,1,0.145983
2644,5586,1,1,0.145983
2644,6219,1,1,0.145983
46,1238,1,1,0.145983
730,4188,1,1,0.145983
4283,6387,1,1,0.145983
4283,6467,1,1,0.145983
6387,6467,1,1,0.145983
1724,2757,1,1,0.145983
1724,5579,1,1,0.145983
2757,5579,1,1,0.145983
688,1062,1,1,0.145983
688,1766,1,1,0.145983
688,2843,1,1,0.145983
688,5364,1,1,0.145983
1062,1766,1,1,0.145983
1062,2843,1,1,0.145983
1062,5364,1,1,0.145983
1766,2843,1,1,0.145983
1766,5364,1,1,0.145983
2843,5364,1,1,0.145983
569,1197,1,1,0.145983
235,301,1,1,0.145983
235,1320,1,1,0.145983
235,2799,1,1,0.145983
324,5364,1,1,0.145983
1658,4955,1,1,0.145983
5364,6841,1,1,0.145983
3456,6841,1,1,0.145983
3456,5364,1,1,0.145983
4559,6387,1,1,0.145983
5586,6219,1,1,0.145983
27,6219,1,1,0.145983
646,1520,1,1,0.145983
27,1960,1,1,0.145983
1037,1465,1,1,0.145983
1037,5258,1,1,0.145983
1465,4252,1,1,0.145983
1465,5258,1,1,0.145983
4252,5258,1,1,0.145983
1766,2573,1,1,0.145983
475,1121,1,1,0.145983
2357,4827,1,1,0.145983
3443,6387,1,1,0.145983
569,2357,1,1,0.145983
187,3255,1,1,0.145983
1085,2622,1,1,0.145983
1085,4567,1,1,0.145983
1085,6387,1,1,0.145983
2622,4567,1,1,0.145983
2622,6387,1,1,0.145983
4567,6387,1,1,0.145983
475,1294,1,1,0.145983
1037,4252,1,1,0.145983
46,5258,1,1,0.145983
1294,2017,1,1,0.145983
46,4252,1,1,0.145983
2066,6624,1,1,0.145983
6387,6624,1,1,0.145983
770,1372,1,1,0.145983
27,921,1,1,0.145983
770,3510,1,1,0.145983
1372,2119,1,1,0.145983
1372,3510,1,1,0.145983
2119,3510,1,1,0.145983
143,5772,1,1,0.145983
800,1384,1,1,0.145983
800,1658,1,1,0.145983
1384,1658,1,1,0.145983
1766,2119,1,1,0.145983
354,1037,1,1,0.145983
184,6387,1,1,0.145983
46,1037,1,1,0.145983
46,1465,1,1,0.145983
475,2017,1,1,0.145983
694,4252,1,1,0.145983
1658,6624,1,1,0.145983
4134,6387,1,1,0.145983
634,2058,1,1,0.145983
864,2328,1,1,0.145983
864,4535,1,1,0.145983
864,6387,1,1,0.145983
2328,4535,1,1,0.145983
2328,6387,1,1,0.145983
