venue_id,lat,lng,category_id,category,city,km
75224,41.9222651395,-87.6651531458,110,Bakery,Chicago,10.825
75252,40.7394142456,-73.9901845153,101,Sandwich Shop,New York,7.972
75261,34.0624353333,-118.3990270667,101,Sandwich Shop,Los Angeles,15.388
75301,41.9182376839,-87.6490706205,240,Shoes,Chicago,10.216
75305,41.9180780174,-87.650513649,35,Apparel,Chicago,10.206
75318,41.9180580591,-87.6514309645,112,Music,Chicago,10.21
75321,34.06485915,-118.39927195,110,Bakery,Los Angeles,15.531
75323,41.9180560632,-87.6512941718,54,Other - Shopping,Chicago,10.209
75325,41.9182157298,-87.6511064172,186,Bank & Financial,Chicago,10.226
75327,41.9180520716,-87.6508274674,54,Other - Shopping,Chicago,10.206
75343,41.918213734,-87.651463151,54,Other - Shopping,Chicago,10.228
75346,41.9181977673,-87.6522624493,54,Other - Shopping,Chicago,10.232
75350,40.8126852667,-73.9839518833,155,Pizza,New York,13.409
75366,33.9929429,-118.4423929667,80,Dessert,Los Angeles,17.754
75382,41.9180281215,-87.6529330015,106,Grocery,Chicago,10.218
75418,40.8194240833,-73.9775311333,437,,New York,13.819
75442,40.762811561,-73.9928921514,155,Pizza,New York,9.585
75468,34.0279292333,-118.3934179667,35,Apparel,Los Angeles,13.579
75509,34.1479684175,-118.1414871281,153,Other - College & Education,Los Angeles,19.251
75528,40.7609711335,-73.9807170385,167,Brewery / Microbrewery,New York,8.679
75540,34.0504031825,-118.2468920353,1,Coffee Shop,Los Angeles,5.612
75573,34.0587190167,-118.4197856333,96,Bookstore,Los Angeles,16.954
75582,34.1478390846,-118.3421780346,58,Other - Entertainment,Los Angeles,18.502
75585,40.7058475346,-74.0019106865,166,Historic Landmark,New York,8.152
75593,40.7058234062,-74.0027293383,155,Pizza,New York,8.221
75611,40.73820105,-73.9894884167,64,Other - Food ,New York,7.861
75612,40.7752504452,-73.9796509642,16,American,New York,9.77
75655,40.7976067032,-73.9677514,15,Mexican,New York,11.283
75664,40.7299255409,-73.9885854721,26,Ultra-lounge,New York,7.44
75669,34.14628265,-118.1255718,44,Motel,Los Angeles,19.898
75674,33.7740706833,-118.1688096167,87,Duplex,Los Angeles,26.217
75679,40.7149358,-73.9998141167,38,City Park,New York,8.01
75683,41.9216704172,-87.6524099708,130,Sports Bar,Chicago,10.617
75685,41.9218200962,-87.6529839635,130,Sports Bar,Chicago,10.638
75694,33.9060528167,-118.3950436333,53,Furniture,Los Angeles,16.974
75712,34.1061011,-118.1344261167,444,In-N-Out Burger,Los Angeles,15.892
75713,40.7625425688,-73.9767871076,18,Asian,New York,8.562
75726,33.9986035167,-118.3954403667,173,Pet Store,Los Angeles,13.408
75743,34.0907036238,-118.3325507493,1,Coffee Shop,Los Angeles,12.632
75751,33.8845932333,-118.3960103833,64,Other - Food ,Los Angeles,18.604
75782,40.7744576212,-73.954251312,130,Sports Bar,New York,8.478
75793,40.7203270959,-73.9933879674,32,Live Music,New York,7.558
75799,40.7266733639,-74.0055263042,25,Dancefloor,New York,8.707
75804,34.0383647,-118.4741527,173,Pet Store,Los Angeles,21.095
75843,33.9915414,-118.4462091667,444,In-N-Out Burger,Los Angeles,18.113
75858,33.9732604892,-118.4233367443,38,City Park,Los Angeles,16.256
75889,40.7399168602,-74.0057650208,47,Modern Hotel,New York,9.191
75898,41.8747770894,-87.6324764779,94,Light Rail,Chicago,5.413
75906,34.1041696,-118.2878208,18,Asian,Los Angeles,12.096
75908,40.7462432757,-73.9495086171,58,Other - Entertainment,New York,5.668
75909,40.7634185833,-73.9776653833,130,Sports Bar,New York,8.683
75918,34.1226862833,-118.2118386167,154,Burgers,Los Angeles,14.088
75934,33.8309347833,-118.0882543,130,Sports Bar,Los Angeles,24.004
75935,34.0265225167,-118.4273701833,106,Grocery,Los Angeles,16.612
75976,34.0476865833,-118.2567902667,36,Technology,Los Angeles,5.339
76340,40.8254546167,-73.9362271167,60,Other - Architecture,New York,13.333
76345,40.7225571054,-73.9978758357,433,Starbucks,New York,7.977
76355,41.9236672167,-87.6971857333,15,Mexican,Chicago,11.749
76360,40.752451411,-73.9901880214,121,Corporate Office,New York,8.707
76400,41.9367842215,-87.6443821192,28,Dive Bar,Chicago,12.261
76405,41.9364310615,-87.6441675425,909,Ice Cream,Chicago,12.221
76407,41.9366026536,-87.6441729069,392,Bike Shop,Chicago,12.24
76412,41.9371353843,-87.6442533731,24,Pub,Chicago,12.299
76413,41.9375703447,-87.6442064345,201,Drugstore & Pharmacy,Chicago,12.348
76414,41.93773815,-87.6442162333,54,Other - Shopping,Chicago,12.366
76415,41.9378666348,-87.6442345977,124,Diner,Chicago,12.381
76417,41.9379454457,-87.6442345977,106,Grocery,Chicago,12.389
76449,40.8414361719,-73.9413151055,132,Hospital,New York,15.16
76476,41.9386138383,-87.6442399621,171,Tea Room,Chicago,12.464
76481,41.9387714583,-87.6442372799,18,Asian,Chicago,12.481
76483,41.9390408079,-87.6442667842,98,Mediterranean,Chicago,12.511
76487,41.9397949808,-87.6442909241,103,Theatre,Chicago,12.595
76488,41.9399506026,-87.644277513,363,Chipotle,Chicago,12.612
76491,41.9402738161,-87.6442748308,464,Walgreens,Chicago,12.648
76497,41.9405052518,-87.6445940137,360,Gym,Chicago,12.675
76503,41.9386736941,-87.6444625854,24,Pub,Chicago,12.471
76504,41.9385450042,-87.6444424689,18,Asian,Chicago,12.456
76507,41.938206818,-87.6444464922,98,Mediterranean,Chicago,12.419
76511,41.937817752,-87.64444381,124,Diner,Chicago,12.376
76513,41.9332265938,-87.6450043917,96,Bookstore,Chicago,11.866
76536,40.7858952167,-73.9730406333,16,American,New York,10.388
76544,40.7602038067,-73.9911456406,154,Burgers,New York,9.288
76582,40.7546085728,-73.9774351662,101,Sandwich Shop,New York,8.002
76585,40.766196222,-73.9869471573,18,Asian,New York,9.459
76598,40.5912652,-74.1569334333,153,Other - College & Education,New York,24.88
76613,40.7606751445,-73.9895886183,159,Sushi,New York,9.219
76638,40.695965647,-73.9927664545,192,,New York,7.496
76665,34.0278730153,-118.4681940079,188,Gallery,Los Angeles,20.348
76691,33.7775387833,-118.1139876167,64,Other - Food ,Los Angeles,27.74
76793,41.9402099716,-87.644508183,98,Mediterranean,Chicago,12.642
76853,40.7543609833,-73.9796990667,458,Best Buy,New York,8.13
76871,40.761648,-73.9669209833,474,Urban Outfitters,New York,7.923
76902,33.93137035,-118.20354005,15,Mexican,Los Angeles,8.752
76913,34.0247846,-118.49104195,155,Pizza,Los Angeles,22.387
76944,40.7622526833,-73.9663864667,180,Candy Store,New York,7.945
76950,34.2064346,-118.2384703,38,City Park,Los Angeles,22.979
77013,40.7604749244,-73.9894959447,47,Modern Hotel,New York,9.199
77024,41.94675325,-87.70782595,119,Gas & Automotive,Chicago,14.457
77025,34.0162817167,-118.4950546167,435,REI,Los Angeles,22.66
77041,41.9466937667,-87.6690070333,119,Gas & Automotive,Chicago,13.555
77042,40.7718724982,-73.98178339,82,French,New York,9.605
77061,41.9686549167,-87.6954074167,106,Grocery,Chicago,16.424
77137,40.7464442833,-73.6173137833,19,Italian,New York,24.639
77183,40.7193069667,-74.0060954167,82,French,New York,8.595
77193,40.7642482616,-73.9789908024,47,Modern Hotel,New York,8.827
77226,41.66711945,-87.8304312333,80,Dessert,Chicago,23.674
77265,40.7410638313,-74.1769951156,141,Hall,New York,23.197
77275,40.7115476,-74.0158936,15,Mexican,New York,9.336
77287,41.8560396667,-87.6386472833,106,Grocery,Chicago,3.287
77353,41.8816003683,-87.6340787195,464,Walgreens,Chicago,6.151
77373,40.7276835331,-73.9792004292,15,Mexican,New York,6.612
77390,40.7185132667,-73.9574181167,64,Other - Food ,New York,4.555
77440,40.7395359519,-73.9890544388,18,Asian,New York,7.893
77442,40.6747762261,-73.9760363204,1,Coffee Shop,New York,7.012
77456,34.09989195,-118.3294227167,124,Diner,Los Angeles,13.301
77463,33.8231544,-118.3354338,18,Asian,Los Angeles,21.186
77464,41.9031600952,-87.6311416626,236,Fine Dining,Chicago,8.561
77477,33.8263105167,-118.3536014667,173,Pet Store,Los Angeles,21.55
77492,33.9672634253,-118.1651258469,77,Casino,Los Angeles,8.631
77503,40.7742003033,-73.9594352245,433,Starbucks,New York,8.675
77509,34.0490309768,-118.2606658942,155,Pizza,Los Angeles,5.54
77536,40.7178083421,-74.036898762,155,Pizza,New York,11.152
77541,33.9016389833,-118.4181219833,130,Sports Bar,Los Angeles,18.976
77556,34.0522109167,-118.2919392,18,Asian,Los Angeles,6.974
77566,33.84649015,-118.1175396167,15,Mexican,Los Angeles,20.994
77571,34.0522614119,-118.2915575066,177,Karaoke,Los Angeles,6.959
77742,40.7989378399,-73.9683777094,433,Starbucks,New York,11.439
77766,40.7622272851,-73.9746487141,54,Other - Shopping,New York,8.411
77806,40.6336908896,-74.0270706206,449,,New York,13.176
77813,40.7641853667,-73.9923766333,49,Luxury Hotel,New York,9.65
77913,41.8862085724,-87.6210200787,49,Luxury Hotel,Chicago,6.843
77972,40.6744163746,-73.944339818,212,Science Museum,New York,4.97
77994,40.6815847333,-73.93462665,110,Bakery,New York,3.831
78074,34.1461086667,-118.1559584833,119,Gas & Automotive,Los Angeles,18.411
78096,40.7110153167,-73.8587400167,437,,New York,3.935
78110,34.0456436833,-118.4654783667,217,Other - Services,Los Angeles,20.497
78113,40.7523129751,-73.9836865538,18,Asian,New York,8.254
78142,40.8007780167,-73.9681286,16,American,New York,11.611
78195,33.9410842776,-118.4068185159,433,Starbucks,Los Angeles,15.876
78242,40.752134517,-73.9719644217,124,Diner,New York,7.473
78335,33.8862794333,-118.4101947667,186,Bank & Financial,Los Angeles,19.449
78365,33.8840457687,-118.4102027195,117,Salon & Barbershop,Los Angeles,19.612
78403,40.6824632553,-73.9933106979,81,South American / Latin,New York,7.944
78420,33.7923349833,-118.3301153833,154,Burgers,Los Angeles,24.247
78423,40.7620734,-73.9803647,204,Other - Street Fare,New York,8.741
78433,34.0716354727,-118.3611106658,917,Farmers Market,Los Angeles,12.972
78448,34.1487577,-118.1215572833,433,Starbucks,Los Angeles,20.336
78456,40.7503636167,-73.9735267333,121,Corporate Office,New York,7.446
78472,40.8079440424,-73.9640858474,18,Asian,New York,12.182
78482,33.78039865,-118.1140265333,16,American,Los Angeles,27.456
78495,34.0484192192,-118.2529306412,165,Plaza / Square,Los Angeles,5.391
78521,34.0146818333,-118.4926469333,159,Sushi,Los Angeles,22.426
78525,34.1076592,-118.2877921,155,Pizza,Los Angeles,12.467
78542,41.8948582554,-87.6240348816,35,Apparel,Chicago,7.729
78559,33.9843022833,-118.4379804,101,Sandwich Shop,Los Angeles,17.418
78571,34.0406878371,-118.349004795,101,Sandwich Shop,Los Angeles,10.184
78573,34.0165276152,-118.4967565175,124,Diner,Los Angeles,22.819
78576,33.8848115667,-118.41070635,35,Apparel,Los Angeles,19.592
78586,34.18186035,-118.44832025,17,BBQ,Los Angeles,27.248
78590,33.9294383722,-118.3965092897,440,Coffee Bean and Tea Leaf,Los Angeles,15.624
78597,34.0284065149,-118.451757431,17,BBQ,Los Angeles,18.862
78604,33.9945021667,-118.4529448667,18,Asian,Los Angeles,18.719
78630,34.0439732839,-118.4540277818,16,American,Los Angeles,19.429
78638,40.6337912,-74.0265934333,436,,New York,13.138
78661,40.8009296829,-73.9693164825,16,American,New York,11.671
78669,40.7638071498,-73.9670801767,18,Asian,New York,8.115
78678,34.0769040167,-118.25692865,15,Mexican,Los Angeles,8.575
78691,33.7772784667,-118.1331745167,364,Dog Park,Los Angeles,27.012
78710,34.0748712311,-118.3786528014,11,Mall,Los Angeles,14.486
78718,41.9004084507,-87.6867556572,28,Dive Bar,Chicago,9.035
78721,41.9005022808,-87.6868093014,64,Other - Food ,Chicago,9.046
78723,41.9026084305,-87.6862031221,152,High School,Chicago,9.239
78727,41.9152438704,-87.6872304082,96,Bookstore,Chicago,10.571
78730,41.9249852246,-87.6874423027,97,Saloon,Chicago,11.594
78732,41.9322867723,-87.6882147789,124,Diner,Chicago,12.383
78751,40.7593636545,-73.9854229557,159,Sushi,New York,8.857
78770,40.7512395833,-73.9728199333,121,Corporate Office,New York,7.463
78851,40.7638755909,-73.9777170121,1,Coffee Shop,New York,8.723
78859,34.0579749308,-118.2453668118,68,Contemporary Church,Los Angeles,6.46
78865,40.736811501,-73.9894759655,460,Barnes & Noble,New York,7.795
78887,40.7456531833,-73.9915497167,173,Pet Store,New York,8.4
78898,41.8791913255,-87.6371401548,121,Corporate Office,Chicago,5.864
78905,34.0613847553,-118.4461613033,35,Apparel,Los Angeles,19.322
78910,34.0610821833,-118.4459944167,917,Farmers Market,Los Angeles,19.296
78932,34.0611322833,-118.44715625,422,Whole Foods,Los Angeles,19.398
78941,41.9383045829,-87.6665881276,68,Contemporary Church,Chicago,12.602
78945,41.9385779249,-87.6669743657,360,Gym,Chicago,12.637
78949,41.9387355449,-87.6672077179,202,Discount Store,Chicago,12.658
78951,41.9388512657,-87.6673793793,117,Salon & Barbershop,Chicago,12.673
78955,41.9393620308,-87.6680848002,454,Subway,Chicago,12.739
78956,40.7539829969,-73.9770264167,58,Other - Entertainment,New York,7.93
78962,41.8897238,-87.6285912833,18,Asian Food,Chicago,7.103
79008,40.8083756833,-73.9307024,154,Burgers,New York,11.38
79013,40.7583979387,-73.9883087677,155,Pizza,New York,8.976
79023,40.7631094333,-73.9622317667,110,Bakery,New York,7.797
79027,41.88665415,-87.6485886333,64,Other - Food ,Chicago,6.711
79100,41.9684512,-87.6883675667,19,Italian,Chicago,16.253
79124,40.7605824799,-73.9897468238,130,Sports Bar,New York,9.223
79128,40.6144452667,-74.0937554667,103,Theatre,New York,18.994
79148,33.9230565167,-118.39190795,47,Modern Hotel,Los Angeles,15.636
79158,34.1652922833,-118.4147283333,106,Grocery,Los Angeles,23.832
79162,40.715118,-74.046842,24,Pub,New York,11.963
79212,40.7299268228,-74.1598280697,56,Other - Nightlife ,New York,21.596
79234,40.772945005,-73.9556586742,64,Other - Food ,New York,8.391
79240,40.7711412337,-73.9533519745,54,Other - Shopping,New York,8.12
79247,34.0764254833,-118.2567392333,15,Mexican,Los Angeles,8.521
79254,33.9009229333,-118.4179597167,15,Mexican,Los Angeles,19.01
79261,34.07870835,-118.3764906333,161,Vegetarian / Vegan,Los Angeles,14.575
79269,41.9401981667,-87.6468561833,102,Library,Chicago,12.646
79289,33.8616841001,-118.3998208137,101,Sandwich Shop,Los Angeles,20.679
79307,33.92399755,-118.3965955333,119,Gas & Automotive,Los Angeles,15.944
79348,34.0979928167,-118.3175808667,28,Dive Bar,Los Angeles,12.55
79586,40.7194041738,-74.0426373482,164,Subway,New York,11.651
79609,40.7491101497,-73.9883601665,164,Subway,New York,8.372
79691,40.7418987614,-73.9748755975,132,Hospital,New York,6.983
79735,40.709482969,-74.010527283,433,Starbucks,New York,8.877
79755,41.9282074887,-87.7055372254,1,Coffee Shop,Chicago,12.493
79756,40.7636818761,-73.9795303345,433,Starbucks,New York,8.815
79794,40.7708379,-74.2243091667,126,Courthouse,New York,27.779
79803,34.0308246255,-118.4014171133,433,Starbucks,Los Angeles,14.37
79809,34.0304451167,-118.4015969,186,Bank & Financial,Los Angeles,14.377
79860,34.0460552167,-118.45123945,16,American,Los Angeles,19.24
79907,34.1523173167,-118.36310115,36,Technology,Los Angeles,19.884
79913,41.9265158451,-87.6504144073,229,Flower Shop,Chicago,11.142
79919,41.9267852464,-87.6504787803,124,Diner,Chicago,11.172
79923,41.9262993254,-87.649820298,103,Theatre,Chicago,11.114
79926,41.926158637,-87.6495158672,166,Historic Landmark,Chicago,11.097
79934,41.9255878983,-87.6479065418,101,Sandwich Shop,Chicago,11.027
79941,41.9249353341,-87.6470696926,132,Hospital,Chicago,10.951
79944,41.9237539165,-87.6461523771,24,Pub,Chicago,10.817
79949,41.9235663245,-87.6459592581,433,Starbucks,Chicago,10.795
79950,41.9234286237,-87.6461362839,24,Pub,Chicago,10.78
79952,41.9235603375,-87.6463723183,363,Chipotle,Chicago,10.796
79953,41.9235802941,-87.6466029882,110,Bakery,Chicago,10.799
79954,41.9681537838,-87.7144601941,235,Post Office,Chicago,16.87
80001,40.809594824,-73.9503586292,103,Theatre,New York,11.933
80016,40.7682969947,-73.9854052897,15,Mexican,New York,9.528
80040,41.9237559121,-87.6465922594,16,American,Chicago,10.818
80047,41.9240193382,-87.6469248533,101,Sandwich Shop,Chicago,10.849
80058,41.9258712727,-87.6495105028,201,Drugstore & Pharmacy,Chicago,11.065
80062,41.9260887917,-87.6498162746,96,Bookstore,Chicago,11.091
80067,33.8453851167,-118.3870161167,433,Starbucks,Los Angeles,21.34
80068,41.9261726061,-87.6499074697,24,Pub,Chicago,11.101
80072,41.9263522081,-87.6501917839,61,Sports & Outdoors,Chicago,11.122
80075,41.9267034284,-87.6506906748,130,Sports Bar,Chicago,11.164
80077,41.9268071976,-87.6508194208,67,Wings,Chicago,11.176
80079,41.9269907889,-87.6510930061,24,Pub,Chicago,11.198
80080,41.92692294,-87.6509910822,97,Saloon,Chicago,11.19
80192,41.8906452667,-87.6295436,16,American,Chicago,7.194
80206,40.5878739167,-74.16625915,449,,New York,25.748
80265,40.7570750139,-73.9847767353,49,Luxury Hotel,New York,8.652
80275,40.7595659625,-73.993321255,110,Bakery,New York,9.388
80315,41.9112411667,-87.6774746333,461,Potbelly,Chicago,9.883
80323,34.0461780667,-118.2344353333,202,Discount Store,Los Angeles,5.331
80393,40.7259090792,-73.9916110039,43,Antique Hotel,New York,7.551
80420,40.7205985833,-73.9983769,136,Arts,New York,7.977
80425,34.0462790333,-118.2360644,22,Historic Church,Los Angeles,5.304
80431,40.7738143727,-73.9808928967,121,Corporate Office,New York,9.716
80437,34.0142104473,-118.494629026,82,French,Los Angeles,22.604
80455,34.0136766113,-118.4954771635,18,Asian,Los Angeles,22.678
80462,34.0612254454,-118.2588059181,103,Theatre,Los Angeles,6.856
80465,40.6844040765,-73.9442685934,110,Bakery,New York,4.199
80467,34.15152095,-118.1606047833,89,Craftsman,Los Angeles,18.752
80472,33.9172844833,-118.0548908,106,Grocery,Los Angeles,20.209
80502,41.8843571667,-87.6344672333,121,Corporate Office,Chicago,6.453
80510,34.2086002667,-118.2423970833,111,Campground,Los Angeles,23.206
80520,33.8098759773,-118.3509720768,81,South American / Latin,Los Angeles,23.104
80564,34.0232407167,-118.3943724333,98,Mediterranean,Los Angeles,13.556
80571,41.9853791333,-87.6690616,117,Salon & Barbershop,Chicago,17.81
80574,34.0910016148,-118.337610662,160,Indian,Los Angeles,12.944
80603,34.0726219674,-118.2228684425,65,Church,Los Angeles,8.453
80605,34.0725970525,-118.3690453892,110,Bakery,Los Angeles,13.619
80614,40.7615899184,-73.9901589681,18,Asian,New York,9.321
80639,33.8617938833,-118.3925643833,119,Gas & Automotive,Los Angeles,20.228
80653,40.8026189463,-73.9681148529,16,American,New York,11.793
80654,34.0170985398,-118.4976557393,36,Technology,Los Angeles,22.907
80659,41.99420165,-87.65927845,164,Subway,Chicago,18.702
80667,41.8207349393,-87.9284226894,166,Historic Landmark,Chicago,23.801
80695,34.0764024833,-118.3558462333,101,Sandwich Shop,Los Angeles,12.934
80719,40.5882682233,-74.1613197327,96,Bookstore,New York,25.37
80740,41.8827784329,-87.6350864704,154,Burgers,Chicago,6.274
80741,40.7438061333,-73.9798209667,56,Other - Nightlife ,New York,7.448
80744,41.9824025167,-87.6691060833,54,Other - Shopping,Chicago,17.483
80780,40.7269823275,-74.0075969696,121,Corporate Office,New York,8.885
80798,40.7257425621,-74.0055967771,433,Starbucks,New York,8.689
80808,40.7324337833,-74.0031981333,86,Seafood,New York,8.696
