u1,u2,mask_weight
863,4385,1.5
863,12171,1.5
863,18662,1.5
863,21709,1.5
863,24365,1.5
863,25473,1.5
863,27242,1.5
864,967,1.5
864,1821,1.5
864,5744,1.5
864,5985,1.5
864,8990,1.5
865,3632,1.5
865,8228,1.5
865,8324,1.5
865,21308,1.5
866,6663,1.5
867,869,1.5
867,927,1.5
867,1041,1.5
867,1076,1.5
867,1104,1.5
867,1118,1.5
867,1119,1.5
867,1165,1.5
867,1269,1.5
867,1533,1.5
867,1590,1.5
867,1630,1.5
867,1717,1.5
867,1990,1.5
867,2099,1.5
867,2280,1.5
867,2288,1.5
867,2350,1.5
867,2353,1.5
867,2372,1.5
867,2419,1.5
867,2460,1.5
867,2511,1.5
867,2512,1.5
867,2513,1.5
867,2522,1.5
867,2533,1.5
867,2542,1.5
867,2568,1.5
867,2570,1.5
867,2614,1.5
867,2679,1.5
867,2740,1.5
867,2743,1.5
867,2752,1.5
867,2804,1.5
867,2843,1.5
867,3019,1.5
867,3146,1.5
867,3221,1.5
867,3275,1.5
867,3338,1.5
867,3471,1.5
867,3488,1.5
867,3551,1.5
867,3665,1.5
867,3783,1.5
867,3848,1.5
867,3875,1.5
867,3922,1.5
867,4365,1.5
867,4457,1.5
867,4861,1.5
867,5180,1.5
867,5683,1.5
867,6592,1.5
867,6604,1.5
867,7490,1.5
867,7715,1.5
867,7987,1.5
867,8723,1.5
867,8724,1.5
867,8823,1.5
867,9473,1.5
867,9512,1.5
867,10126,1.5
867,10216,1.5
867,10419,1.5
867,10983,1.5
867,11263,1.5
867,11361,1.5
867,11654,1.5
867,11774,1.5
867,11918,1.5
867,12202,1.5
867,12366,1.5
867,12849,1.5
867,13072,1.5
867,13254,1.5
867,13354,1.5
867,13557,1.5
867,13648,1.5
867,13726,1.5
867,13944,1.5
867,14267,1.5
867,14432,1.5
867,15013,1.5
867,15993,1.5
867,16306,1.5
867,16342,1.5
867,16637,1.5
867,16638,1.5
867,18308,1.5
867,18378,1.5
867,18976,1.5
867,19078,1.5
867,19092,1.5
867,19139,1.5
867,19171,1.5
867,19533,1.5
867,20498,1.5
867,20527,1.5
867,22279,1.5
867,22636,1.5
867,24384,1.5
867,24737,1.5
867,29875,1.5
867,29942,1.5
868,1577,1.5
868,1786,1.5
868,2416,1.5
868,2496,1.5
868,2863,1.5
868,3578,1.5
868,4029,1.5
868,4288,1.5
868,4317,1.5
868,5177,1.5
868,5362,1.5
868,6535,1.5
868,6770,1.5
868,9661,1.5
868,11894,1.5
868,12014,1.5
868,12242,1.5
868,13356,1.5
868,13710,1.5
868,14791,1.5
868,15298,1.5
868,15444,1.5
868,15788,1.5
868,17769,1.5
869,927,1.5
869,993,1.5
869,1059,1.5
869,1072,1.5
869,1076,1.5
869,1118,1.5
869,1154,1.5
869,1205,1.5
869,1218,1.5
869,1269,1.5
869,1330,1.5
869,1509,1.5
869,1525,1.5
869,1976,1.5
869,2109,1.5
869,2161,1.5
869,2170,1.5
869,2280,1.5
869,2314,1.5
869,2448,1.5
869,2511,1.5
869,2533,1.5
869,2565,1.5
869,2613,1.5
869,2679,1.5
869,2759,1.5
869,2843,1.5
869,2922,1.5
869,3089,1.5
869,3094,1.5
869,3146,1.5
869,3181,1.5
869,3221,1.5
869,3495,1.5
869,3529,1.5
869,3922,1.5
869,4489,1.5
869,4530,1.5
869,4655,1.5
869,5000,1.5
869,5579,1.5
869,5696,1.5
869,5731,1.5
869,5742,1.5
869,8626,1.5
869,9146,1.5
869,9237,1.5
869,9910,1.5
869,9948,1.5
869,9958,1.5
869,9993,1.5
869,10675,1.5
869,10707,1.5
869,10783,1.5
869,12620,1.5
869,12812,1.5
869,13342,1.5
869,13648,1.5
869,14015,1.5
869,14058,1.5
869,16986,1.5
869,17017,1.5
869,17838,1.5
869,17914,1.5
869,18265,1.5
869,19171,1.5
869,19901,1.5
869,21364,1.5
869,22639,1.5
869,22642,1.5
869,23539,1.5
869,24384,1.5
869,27486,1.5
870,19285,1.5
871,993,1.5
871,14526,1.5
873,1117,1.5
873,1362,1.5
873,1571,1.5
873,1630,1.5
873,1725,1.5
873,1943,1.5
873,2049,1.5
873,2406,1.5
873,3191,1.5
873,3208,1.5
873,4986,1.5
873,4987,1.5
873,6129,1.5
873,6916,1.5
873,6939,1.5
873,8320,1.5
873,8596,1.4996142
873,8645,1.5
873,9333,1.5
873,9573,1.5
873,9991,1.5
873,11523,1.5
873,11649,1.5
873,11660,1.5
873,11709,1.5
873,11824,1.5
873,12929,1.5
873,14679,1.5
873,15298,1.5
873,16740,1.5
874,2653,1.5
874,7550,1.5
875,1667,1.5
875,4896,1.5
875,9623,1.5
875,16794,1.5
875,17467,1.5
875,17564,1.5
875,23761,1.5
877,940,1.5
877,2261,1.5
877,3697,1.5
877,3730,1.5
877,4659,1.5
877,5439,1.5
877,10740,1.5
877,12585,1.5
877,14665,1.5
877,21554,1.5
877,23457,1.5
878,1189,1.5
878,1546,1.5
878,1558,1.5
878,1604,1.5
878,3296,1.5
878,3516,1.5
878,6247,1.5
878,8347,1.5
878,9837,1.5
878,17703,1.5
879,1046,1.5
879,1479,1.5
879,1857,1.5
879,2347,1.5
879,2545,1.5
879,3390,1.5
879,3481,1.5
879,3500,1.5
879,3993,1.5
879,4559,1.5
879,4890,1.5
879,4900,1.5
879,5444,1.5
879,5994,1.5
879,6099,1.5
879,6379,1.5
879,6728,1.5
879,7160,1.5
879,8751,1.5
879,10431,1.5
879,10676,1.5
879,11335,1.5
879,11579,1.5
879,11720,1.5
879,12825,1.5
879,16299,1.5
879,16443,1.5
879,17828,1.5
879,21409,1.5
879,23656,1.5
879,29220,1.5
880,1173,1.5
880,12788,1.5
880,25678,1.5
880,26217,1.5
880,28666,1.5
880,31549,1.5
881,1550,1.5
881,3627,1.5
881,4008,1.5
881,6767,1.5
881,8200,1.5
881,8544,1.5
881,9023,1.5
881,9540,1.5
881,11748,1.5
881,12112,1.5
881,12965,1.5
881,13057,1.5
881,13815,1.5
881,16760,1.5
881,19285,1.5
881,21778,1.5
881,25198,1.5
881,29998,1.5
881,30469,1.5
882,1297,1.5
882,1709,1.5
882,3031,1.5
882,3521,1.5
882,3562,1.5
882,5929,1.5
882,10883,1.5
882,11649,1.5
883,4207,1.5
883,4555,1.5
883,11592,1.5
885,4084,1.5
885,4371,1.5
885,10077,1.5
885,11748,1.5
885,12902,1.5
885,13144,1.5
885,13794,1.5
885,14674,1.5
885,16302,1.5
885,18035,1.5
885,18659,1.5
885,20318,1.5
885,20866,1.5
885,20966,1.5
885,21612,1.5
885,24365,1.5
885,25146,1.5
885,25554,1.5
885,27069,1.5
886,21194,1.5
887,1083,1.5
887,1084,1.5
887,1218,1.5
887,1348,1.5
887,1358,1.5
887,1686,1.5
887,1740,1.5
887,1749,1.5
887,1916,1.5
887,1991,1.5
887,2363,1.5
887,2396,1.5
887,2403,1.5
887,2472,1.5
887,2545,1.5
887,2687,1.5
887,3208,1.5
887,3678,1.5
887,4029,1.5
887,4034,1.5
887,4143,1.5
887,4495,1.5
887,4967,1.5
887,5741,1.5
887,6940,1.5
887,7142,1.5
887,10693,1.5
887,11731,1.5
887,19327,1.5
887,23656,1.5
890,984,1.5
890,1082,1.5
890,1125,1.5
890,1364,1.5
890,1458,1.5
890,1593,1.5
890,1957,1.5
890,2129,1.5
890,2135,1.5
890,2140,1.5
890,2301,1.5
890,3101,1.5
890,3645,1.5
890,3678,1.5
890,4142,1.5
890,4459,1.5
890,5213,1.5
890,5725,1.5
890,5929,1.5
890,6158,1.5
890,6672,1.5
890,11649,1.5
890,14366,1.5
890,15093,1.5
890,15708,1.5
890,20672,1.5
891,2511,1.5
891,18183,1.5
891,18314,1.5
891,27274,1.5
892,1279,1.5
892,1335,1.5
892,2135,1.5
892,2254,1.5
892,3350,1.5
892,4913,1.5
892,6695,1.5
892,6697,1.5
892,13139,1.5
892,13307,1.5
892,13653,1.5
893,1011,1.5
893,1071,1.5
893,1218,1.5
893,1425,1.5
893,1571,1.5
893,1895,1.5
893,2046,1.5
893,2498,1.5
893,2546,1.5
893,2568,1.5
893,3015,1.5
893,3147,1.5
893,3208,1.5
893,3369,1.5
893,3540,1.5
893,3554,1.5
893,4157,1.5
893,4189,1.5
893,4280,1.5
893,4288,1.5
893,4824,1.5
893,5560,1.5
893,5592,1.5
893,5631,1.5
893,5649,1.5
893,5820,1.5
893,6060,1.5
893,6251,1.5
893,6510,1.5
893,6719,1.5
893,8018,1.5
893,8971,1.5
893,9496,1.5
893,10549,1.5
893,11649,1.5
893,11672,1.5
893,12339,1.5
893,12542,1.5
893,12596,1.5
893,12622,1.5
893,12818,1.5
893,12972,1.5
893,13509,1.5
893,14799,1.5
893,15160,1.5
893,16740,1.5
893,17629,1.5
893,17966,1.5
893,19268,1.5
893,19368,1.5
893,20832,1.5
893,22339,1.5
893,23655,1.5
893,25602,1.5
893,26815,1.5
894,928,1.5
894,1202,1.5
894,1298,1.5
894,1356,1.5
894,1571,1.5
894,1613,1.5
894,1928,1.5
894,3388,1.5
894,3389,1.5
894,3985,1.5
894,3989,1.5
894,4530,1.5
894,4853,1.5
894,5947,1.5
894,6251,1.5
894,6335,1.5
894,6564,1.5
894,8057,1.5
894,8672,1.5
894,9416,1.5
894,11120,1.5
894,11652,1.5
894,12953,1.5
894,13023,1.5
894,13240,1.5
894,14980,1.5
894,17038,1.5
894,19110,1.5
894,19901,1.5
894,21194,1.5
894,21472,1.5
894,21773,1.5
894,21973,1.5
894,22855,1.5
894,27184,1.5
895,1895,1.5
895,5744,1.5
895,12545,1.5
895,12910,1.5
896,2098,1.5
896,2522,1.5
896,2853,1.5
896,3114,1.5
896,3275,1.5
896,5463,1.5
896,6155,1.5
896,7490,1.5
896,7845,1.5
896,8725,1.5
896,8798,1.5
896,10094,1.5
896,11672,1.5
896,11974,1.5
896,13096,1.5
896,13342,1.5
896,13648,1.5
896,13726,1.5
896,18065,1.5
896,18616,1.5
896,19261,1.5
896,24384,1.5
896,28380,1.5
897,1044,1.5
897,6968,1.5
897,7086,1.5
897,9548,1.5
897,11433,1.5
897,21662,1.5
898,1292,1.5
898,14912,1.5
899,21194,1.5
900,3275,1.5
900,6155,1.5
900,8878,1.5
900,11672,1.5
900,12727,1.5
900,12873,1.5
900,13354,1.5
900,14711,1.5
900,17585,1.5
900,17847,1.5
900,18065,1.5
900,18893,1.5
900,19261,1.5
901,1542,1.5
901,1549,1.5
901,1657,1.5
901,3988,1.5
901,4157,1.5
901,10956,1.5
901,13509,1.5
902,1546,1.5
902,2786,1.5
902,4280,1.5
902,6672,1.5
902,9832,1.5
902,13165,1.5
902,19533,1.5
904,2478,1.5
904,4280,1.5
904,4489,1.5
904,5218,1.5
904,6757,1.5
904,11333,1.5
904,15298,1.5
904,23107,1.5
906,1574,1.5
906,3288,1.5
906,6787,1.5
906,12796,1.5
906,14640,1.5
907,1469,1.5
907,2498,1.5
907,3331,1.5
907,10772,1.5
907,20911,1.5
908,1358,1.5
908,1790,1.5
908,1956,1.5
908,2726,1.5
908,3920,1.5
908,4974,1.5
908,6221,1.5
908,6502,1.5
908,7286,1.5
908,9278,1.5
908,11450,1.5
908,12858,1.5
908,16118,1.5
908,17747,1.5
908,18015,1.5
908,20423,1.5
909,910,1.5
909,965,1.5
909,1305,1.5
909,1376,1.5
909,1546,1.5
909,1604,1.5
909,3199,1.5
909,3445,1.5
909,4260,1.5
909,7936,1.5
909,8982,1.5
909,10455,1.5
909,12185,1.5
909,14551,1.5
909,15298,1.5
909,15853,1.5
909,18129,1.5
909,19437,1.5
909,20065,1.5
909,21776,1.5
910,965,1.5
910,1827,1.5
910,3199,1.5
910,4098,1.5
910,4489,1.5
910,7936,1.5
910,10423,1.5
910,14675,1.5
910,19437,1.5
910,20065,1.5
910,24690,1.5
912,4260,1.5
912,5776,1.5
912,22039,1.5
913,8192,1.5
913,9608,1.5
913,11471,1.5
913,12742,1.5
913,13625,1.5
913,16264,1.5
913,18717,1.5
913,25812,1.5
914,1182,1.5
914,1262,1.5
914,1450,1.5
914,2016,1.5
914,10609,1.5
914,17450,1.5
914,17466,1.5
914,18667,1.5
914,19207,1.5
914,24468,1.5
915,1101,1.5
915,1248,1.5
915,1722,1.5
915,2547,1.5
915,3314,1.5
915,4609,1.5
915,4723,1.5
915,5028,1.5
915,6515,1.5
915,6571,1.5
915,7168,1.5
915,8543,1.5
915,9385,1.5
915,9531,1.5
915,11801,1.5
915,11850,1.5
915,12899,1.5
915,14809,1.5
915,14959,1.5
915,15675,1.5
915,17114,1.5
915,18362,1.5
915,19381,1.5
915,19427,1.5
915,19511,1.5
915,19883,1.5
915,21974,1.5
915,22321,1.5
915,23236,1.5
915,24385,1.5
915,25904,1.5
915,26448,1.5
915,26979,1.5
915,27769,1.5
916,1519,1.5
916,2511,1.5
916,3024,1.5
916,3031,1.5
916,3563,1.5
916,4284,1.5
916,6686,1.5
916,12625,1.5
916,13835,1.5
916,18544,1.5
917,3208,1.5
917,4034,1.5
917,5142,1.5
917,13683,1.5
917,27783,1.5
917,29745,1.5
918,934,1.5
918,993,1.5
918,997,1.5
918,998,1.5
918,1231,1.5
918,1990,1.5
918,2743,1.5
918,3330,1.5
918,3783,1.5
918,3823,1.5
918,4502,1.5
918,5955,1.5
918,7197,1.5
918,8593,1.5
918,8990,1.5
918,11207,1.5
918,11936,1.5
918,11990,1.5
918,12572,1.5
918,13324,1.5
918,13476,1.5
918,14686,1.5
918,21223,1.5
919,1533,1.5
919,2109,1.5
919,2151,1.5
919,2291,1.5
919,2786,1.5
919,3858,1.5
919,5068,1.5
919,5194,1.5
919,5195,1.5
919,5286,1.5
919,5657,1.5
919,5818,1.5
919,6030,1.5
919,8868,1.5
919,13683,1.5
919,15086,1.5
919,18308,1.5
919,21001,1.5
919,22118,1.5
919,22479,1.5
919,23765,1.5
919,24737,1.5
919,26420,1.5
920,4009,1.5
920,8733,1.5
920,12014,1.5
921,1621,1.5
921,1814,1.5
921,2214,1.5
921,2482,1.5
921,3050,1.5
921,3296,1.5
921,3527,1.5
921,3535,1.5
921,3634,1.5
921,3719,1.5
921,4190,1.5
921,6269,1.5
921,8990,1.5
921,9642,1.5
921,13123,1.5
922,5159,1.5
922,12040,1.5
923,1061,1.5
923,1087,1.5
923,1319,1.5
923,1546,1.5
923,8026,1.5
923,17108,1.5
923,18115,1.5
924,1011,1.5
924,1958,1.5
924,2641,1.5
924,3015,1.5
924,3147,1.5
924,3989,1.5
924,4240,1.5
924,4424,1.5
924,6573,1.5
924,6672,1.5
924,8061,1.5
924,11672,1.5
924,12307,1.5
924,12314,1.5
924,12375,1.5
924,13138,1.5
924,14675,1.5
924,15676,1.5
924,15809,1.5
924,19443,1.5
924,20432,1.5
924,23314,1.5
924,23655,1.5
925,926,1.5
925,943,1.5
925,1238,1.5
925,1958,1.5
926,943,1.5
927,1154,1.5
927,1309,1.5
927,1533,1.5
927,2161,1.5
927,3471,1.5
927,3495,1.5
927,3529,1.5
927,5955,1.5
927,7987,1.5
927,9832,1.5
927,9948,1.5
927,11967,1.5
927,13071,1.5
927,13171,1.5
927,18487,1.5
927,18543,1.5
927,19533,1.5
927,20895,1.5
927,21580,1.5
928,1727,1.5
928,2961,1.5
928,3389,1.5
928,3640,1.5
928,6503,1.5
928,7137,1.5
928,7479,1.5
928,8795,1.5
928,9265,1.5
928,9811,1.5
928,10830,1.5
928,13240,1.5
928,19234,1.5
928,19406,1.5
928,21290,1.5
928,23614,1.5
928,26938,1.5
928,28362,1.5
929,987,1.5
929,1291,1.5
929,1326,1.5
929,1386,1.5
929,1393,1.5
929,3018,1.5
929,3128,1.5
929,3308,1.5
929,4155,1.5
929,4272,1.5
929,4325,1.5
929,4427,1.5
929,4541,1.5
929,6672,1.5
929,10257,1.5
929,11036,1.5
929,11333,1.5
929,12227,1.5
929,13121,1.5
929,14675,1.5
929,21107,1.5
929,22855,1.5
930,956,1.5
930,967,1.5
930,971,1.5
930,1004,1.5
930,1044,1.5
930,1063,1.5
930,1117,1.5
930,1124,1.5
930,1185,1.5
930,1252,1.5
930,1271,1.5
930,1282,1.5
930,1328,1.5
930,1344,1.5
930,1392,1.5
930,1571,1.5
930,1648,1.5
930,1681,1.5
930,1770,1.5
930,1775,1.5
930,1798,1.5
930,1821,1.5
930,1840,1.5
930,1843,1.5
930,1855,1.5
930,1870,1.5
930,1880,1.5
930,1895,1.5
930,1920,1.5
930,1943,1.5
930,2104,1.5
930,2511,1.5
930,2546,1.5
930,2675,1.5
930,2976,1.5
930,3083,1.5
930,3094,1.5
930,3133,1.5
930,3166,1.5
930,3208,1.5
930,3218,1.5
930,3221,1.5
930,3365,1.5
930,3383,1.5
930,3442,1.5
930,3502,1.5
930,3528,1.5
930,3535,1.5
930,3558,1.5
930,3562,1.5
930,3563,1.5
930,3647,1.5
930,3811,1.5
930,3821,1.5
930,3853,1.5
930,3942,1.5
930,4170,1.5
930,4190,1.5
930,4193,1.5
930,4284,1.5
930,4381,1.5
930,4385,1.5
930,4386,1.5
930,4462,1.5
930,4489,1.5
930,4504,1.5
930,4522,1.5
930,4550,1.5
930,4583,1.5
930,4682,1.5
930,4685,1.5
930,4741,1.5
930,4766,1.5
930,4767,1.5
930,4774,1.5
930,4931,1.5
930,4948,1.5
930,4951,1.5
930,4961,1.5
930,4987,1.5
930,5008,1.5
930,5009,1.5
930,5019,1.5
930,5117,1.5
930,5158,1.5
930,5172,1.5
930,5187,1.5
930,5207,1.5
930,5242,1.5
930,5252,1.5
930,5289,1.5
930,5301,1.5
930,5422,1.5
930,5600,1.5
930,5614,1.5
930,5653,1.5
930,5721,1.5
930,5725,1.5
930,5744,1.5
930,5760,1.5
930,5974,1.5
930,6004,1.5
930,6046,1.5
930,6085,1.5
930,6103,1.5
930,6164,1.5
930,6195,1.5
930,6214,1.5
930,6251,1.5
930,6262,1.5
930,6269,1.5
930,6276,1.5
930,6375,1.5
930,6453,1.5
930,6457,1.5
930,6464,1.5
930,6499,1.5
930,6511,1.5
930,6541,1.5
930,6649,1.5
930,6672,1.5
930,6745,1.5
930,6787,1.5
930,6887,1.5
930,6921,1.5
930,6936,1.5
930,6938,1.5
930,7140,1.5
930,7159,1.5
930,7198,1.5
930,7201,1.5
930,7255,1.5
930,7266,1.5
930,7330,1.5
930,7351,1.5
930,7354,1.5
930,7367,1.5
930,7517,1.5
930,7560,1.5
930,7674,1.5
930,7735,1.5
930,7753,1.5
930,8018,1.5
930,8022,1.5
930,8124,1.5
930,8191,1.5
930,8276,1.5
930,8448,1.5
930,8467,1.5
930,8528,1.5
930,8626,1.5
930,8645,1.5
930,8716,1.5
930,8783,1.5
930,8909,1.5
930,8969,1.5
930,8990,1.5
930,9020,1.5
930,9079,1.5
930,9202,1.5
930,9262,1.5
930,9382,1.5
930,9398,1.5
930,9496,1.5
930,9530,1.5
930,9554,1.5
930,9710,1.5
930,9736,1.5
930,9913,1.5
930,9918,1.5
930,9973,1.5
930,10072,1.5
930,10171,1.5
930,10176,1.5
930,10392,1.5
930,10423,1.5
930,10727,1.5
930,10802,1.5
930,10883,1.5
930,10923,1.5
930,10953,1.5
930,10999,1.5
930,11041,1.5
930,11143,1.5
930,11150,1.5
930,11234,1.5
930,11238,1.5
930,11246,1.5
930,11255,1.5
930,11320,1.5
930,11336,1.5
930,11350,1.5
930,11384,1.5
930,11475,1.5
930,11574,1.5
930,11625,1.5
930,11649,1.5
930,11652,1.5
930,11666,1.5
930,11672,1.5
930,11773,1.5
930,11816,1.5
930,11824,1.5
930,11917,1.5
930,11973,1.5
930,11984,1.5
930,11996,1.5
930,11999,1.5
930,12040,1.5
930,12092,1.5
930,12094,1.5
930,12105,1.5
930,12110,1.5
930,12177,1.5
930,12192,1.5
930,12229,1.5
930,12257,1.5
930,12261,1.5
930,12277,1.5
930,12302,1.5
930,12306,1.5
930,12325,1.5
930,12339,1.5
930,12344,1.5
930,12467,1.5
930,12471,1.5
930,12521,1.5
930,12540,1.5
930,12542,1.5
930,12545,1.5
930,12596,1.5
930,12622,1.5
930,12703,1.5
930,12842,1.5
930,12887,1.5
930,12889,1.5
930,12897,1.5
930,12921,1.5
930,12931,1.5
930,13016,1.5
930,13030,1.5
930,13108,1.5
930,13121,1.5
930,13155,1.5
930,13157,1.5
930,13185,1.5
930,13202,1.5
930,13257,1.5
930,13300,1.5
930,13343,1.5
930,13411,1.5
930,13438,1.5
930,13500,1.5
930,13509,1.5
930,13585,1.5
930,13594,1.5
930,13739,1.5
930,13879,1.5
930,13911,1.5
930,13912,1.5
930,14015,1.5
930,14073,1.5
930,14132,1.5
930,14155,1.5
930,14180,1.5
930,14254,1.5
930,14411,1.5
930,14573,1.5
930,14611,1.5
930,14686,1.5
930,14846,1.5
930,14873,1.5
930,15138,1.5
930,15145,1.5
930,15160,1.5
930,15280,1.5
930,15318,1.5
930,15342,1.5
930,15351,1.5
930,15492,1.5
930,15503,1.5
930,15795,1.5
930,16020,1.5
930,16029,1.5
930,16063,1.5
930,16582,1.5
930,16723,1.5
930,16790,1.5
930,17549,1.5
930,17741,1.5
930,17872,1.5
930,17878,1.5
930,17901,1.5
930,18040,1.5
930,18181,1.5
930,18410,1.5
930,18419,1.5
930,18590,1.5
930,18802,1.5
930,18811,1.5
930,19044,1.5
930,19101,1.5
930,19373,1.5
930,19497,1.5
930,19553,1.5
930,19778,1.5
930,20065,1.5
930,20081,1.5
930,20115,1.5
930,20256,1.5
930,20455,1.5
930,20764,1.5
930,21194,1.5
930,21407,1.5
930,21445,1.5
930,21622,1.5
930,21688,1.5
930,21721,1.5
930,21735,1.5
930,21925,1.5
930,22185,1.5
930,22502,1.5
930,22595,1.5
930,22855,1.5
930,23014,1.5
930,23140,1.5
930,23239,1.5
930,23266,1.5
930,23614,1.5
930,23682,1.5
930,24266,1.5
930,24273,1.5
930,24283,1.5
930,24610,1.5
930,24690,1.5
930,24929,1.5
930,25366,1.5
930,25433,1.5
930,26795,1.5
930,27007,1.5
930,27111,1.5
930,27455,1.5
930,27475,1.5
930,27814,1.5
930,28337,1.5
930,28631,1.5
930,28679,1.5
930,29220,1.5
930,29253,1.5
930,29259,1.5
930,29892,1.5
930,29960,1.5
930,30045,1.5
930,30915,1.5
930,30943,1.5
930,31101,1.5
930,31233,1.5
930,31242,1.5
931,2396,1.5
931,2811,1.5
931,7239,1.5
931,8056,1.5
931,8192,1.5
931,17407,1.5
931,18362,1.5
931,24125,1.5
931,27630,1.5
932,934,1.5
932,1412,1.5
932,1926,1.5
932,2853,1.5
932,2963,1.5
932,2979,1.5
932,5015,1.5
932,5110,1.5
932,5160,1.5
932,5514,1.5
932,6400,1.5
932,8517,1.5
932,9530,1.5
932,10372,1.5
932,11154,1.5
932,13411,1.5
932,15667,1.5
932,16632,1.5
932,20936,1.5
932,24929,1.5
933,7535,1.5
934,993,1.5
934,6169,1.5
934,6795,1.5
934,12907,1.5
934,24343,1.5
934,25060,1.5
934,25298,1.5
936,5233,1.5
936,18667,1.5
937,1134,1.5
937,4280,1.5
937,6672,1.5
937,11644,1.5
937,12507,1.5
937,13580,1.5
937,15270,1.5
937,15298,1.5
938,9583,1.5
938,19972,1.5
940,3697,1.5
940,3730,1.5
940,5439,1.5
940,10740,1.5
940,12585,1.5
940,14665,1.5
940,23457,1.5
942,1043,1.5
942,4373,1.5
942,6667,1.5
942,6672,1.5
942,7457,1.5
942,10423,1.5
942,11234,1.5
942,15551,1.5
942,16807,1.5
942,18581,1.5
942,20065,1.5
942,20764,1.5
942,22185,1.5
942,22855,1.5
942,23393,1.5
942,29220,1.5
943,6185,1.5
943,8547,1.5
943,27722,1.5
944,1173,1.5
944,21905,1.5
944,25891,1.5
944,26507,1.5
944,28733,1.5
945,1365,1.5
945,2879,1.5
945,5238,1.5
945,7262,1.5
945,13509,1.5
945,23445,1.5
946,1159,1.5
946,1863,1.5
946,2315,1.5
946,2975,1.5
946,4029,1.5
946,4401,1.5
946,4967,1.5
947,1631,1.5
947,1918,1.5
948,1283,1.5
948,2703,1.5
948,3185,1.5
948,5016,1.5
948,11665,1.5
948,17574,1.5
949,1842,1.5
949,6767,1.5
949,9341,1.5
949,11666,1.5
949,11752,1.5
949,13755,1.5
949,19537,1.5
949,29830,1.5
950,1001,1.5
950,1571,1.5
950,1821,1.5
950,2041,1.5
950,2550,1.5
950,2862,1.5
950,2979,1.5
950,3208,1.5
950,3218,1.5
950,3466,1.5
950,3502,1.5
950,3528,1.5
950,3823,1.5
950,3995,1.5
950,4674,1.5
950,5009,1.5
950,5121,1.5
950,5702,1.5
950,6511,1.5
950,6827,1.5
950,7035,1.5
950,7534,1.5
950,8645,1.5
950,9642,1.5
950,11094,1.5
950,11255,1.5
950,11422,1.5
950,11984,1.5
950,12209,1.5
950,12264,1.5
950,12467,1.5
950,12889,1.5
950,13128,1.5
950,13155,1.5
950,13355,1.5
950,14004,1.5
950,14264,1.5
950,15324,1.5
950,18097,1.5
950,27305,1.5
951,981,1.5
951,982,1.5
951,2431,1.5
951,2816,1.5
951,3074,1.5
951,3758,1.5
951,7514,1.5
951,7540,1.5
951,10098,1.5
951,10520,1.5
951,11540,1.5
951,13970,1.5
951,14052,1.5
951,16343,1.5
953,7360,1.5
955,956,1.5
955,1328,1.5
955,1383,1.5
955,1487,1.5
955,2012,1.5
955,2276,1.5
955,2437,1.5
955,2581,1.5
955,2722,1.5
955,3877,1.5
955,3989,1.5
955,4138,1.5
955,4236,1.5
955,4504,1.5
955,4844,1.5
955,5853,1.5
955,6407,1.5
955,7810,1.5
955,7838,1.5
955,9672,1.5
955,10005,1.5
955,15408,1.5
955,17629,1.5
955,20018,1.5
955,26892,1.5
955,29082,1.5
955,31274,1.5
955,31549,1.5
955,31631,1.5
956,1291,1.5
956,1487,1.5
956,1571,1.5
956,1589,1.5
956,1769,1.5
956,1821,1.5
956,2019,1.5
956,2104,1.5
956,2489,1.5
956,2526,1.5
956,2707,1.5
956,3492,1.5
956,3502,1.5
956,3647,1.5
956,3726,1.5
956,4236,1.5
956,4385,1.5
956,4489,1.5
956,4633,1.5
956,4639,1.5
956,4824,1.5
956,4831,1.5
956,4978,1.5
956,5614,1.5
956,5755,1.5
956,6453,1.5
956,6462,1.5
956,6579,1.5
956,6827,1.5
956,7145,1.5
956,7254,1.5
956,7255,1.5
956,7338,1.5
956,7351,1.5
956,7457,1.5
956,7835,1.5
956,8009,1.5
956,8957,1.5
956,9210,1.5
956,9431,1.5
956,9642,1.5
956,10334,1.5
956,10423,1.5
956,10448,1.5
956,10451,1.5
956,10999,1.5
956,11094,1.5
956,11119,1.5
956,11143,1.5
956,11213,1.5
956,11217,1.5
956,11824,1.5
956,11987,1.5
956,11996,1.5
956,12014,1.5
956,12467,1.5
956,12596,1.5
956,12648,1.5
956,13155,1.5
956,13343,1.5
956,13594,1.5
956,13805,1.5
956,13996,1.5
956,14054,1.5
956,14117,1.5
956,14180,1.5
956,14264,1.5
956,14523,1.5
956,14528,1.5
956,15086,1.5
956,15150,1.5
956,15220,1.5
956,15331,1.5
956,15899,1.5
956,16029,1.5
956,16579,1.5
956,16630,1.5
956,16632,1.5
956,16782,1.5
956,17203,1.5
956,17647,1.5
956,17661,1.5
956,18191,1.5
956,18860,1.5
956,18952,1.5
956,19101,1.5
956,19435,1.5
956,19460,1.5
956,19611,1.5
956,20065,1.5
956,20077,1.5
956,20081,1.5
956,20092,1.5
956,20113,1.5
956,20256,1.5
956,20487,1.5
956,20764,1.5
956,20874,1.5
956,20960,1.5
956,21052,1.5
956,21146,1.5
956,21194,1.5
956,22057,1.5
956,22758,1.5
956,22780,1.5
956,22988,1.5
956,22992,1.5
956,23017,1.5
956,23107,1.5
956,23138,1.5
956,23197,1.5
956,23262,1.5
956,23682,1.5
956,24215,1.5
