from_group,to_group,from_poi,to_poi,gap_min,n_shared,jaccard,members
5713,10787,225,555,4,4,1.0,994|2971|3795|3798
5713,10908,225,556,4,3,0.75,994|3795|3798
5713,11883,225,778,1,3,0.75,994|3795|3798
5713,12548,225,968,5,2,0.5,3795|3798
5713,13711,225,1326,1,2,0.5,3795|3798
5713,17925,225,3180,3,3,0.75,994|3795|3798
5713,18889,225,3670,3,3,0.75,2971|3795|3798
5713,18959,225,3725,7,3,0.75,994|3795|3798
5713,19516,225,4152,44,3,0.75,994|3795|3798
5713,21794,225,6032,35,2,0.5,3795|3798
5713,22176,225,6396,5,2,0.5,3795|3798
5713,22179,225,6397,37,2,0.5,3795|3798
5713,22391,225,6554,3,3,0.75,994|3795|3798
5713,22392,225,6555,37,2,0.5,3795|3798
5713,22466,225,6623,35,2,0.5,3795|3798
5713,23295,225,7551,3,3,0.75,994|3795|3798
5713,23340,225,7626,37,2,0.5,3795|3798
5713,23734,225,8045,5,3,0.75,994|3795|3798
5713,23739,225,8046,4,3,0.75,994|3795|3798
5713,23814,225,8143,44,2,0.5,3795|3798
5713,23818,225,8146,37,2,0.5,3795|3798
5713,23820,225,8147,36,2,0.5,3795|3798
5713,23821,225,8148,35,2,0.5,3795|3798
5713,23913,225,8237,1,2,0.5,3795|3798
5713,25230,225,9831,3,3,0.75,994|3795|3798
6235,19516,226,4152,9,2,0.6667,3795|3798
6235,22179,226,6397,2,2,1.0,3795|3798
6235,22392,226,6555,2,2,1.0,3795|3798
6235,23340,226,7626,2,2,1.0,3795|3798
6235,23814,226,8143,9,2,1.0,3795|3798
6235,23818,226,8146,2,2,1.0,3795|3798
6235,23820,226,8147,1,2,1.0,3795|3798
6293,19516,251,4152,9,2,0.6667,3795|3798
6293,22179,251,6397,2,2,1.0,3795|3798
6293,22392,251,6555,2,2,1.0,3795|3798
6293,23340,251,7626,2,2,1.0,3795|3798
6293,23814,251,8143,9,2,1.0,3795|3798
6293,23818,251,8146,2,2,1.0,3795|3798
6293,23820,251,8147,1,2,1.0,3795|3798
6369,1558,255,88,53,2,0.6667,994|3798
6369,6235,255,226,33,2,0.6667,3795|3798
6369,6293,255,251,33,2,0.6667,3795|3798
6369,7960,255,363,2,3,1.0,994|3795|3798
6369,10724,255,548,33,2,0.6667,3795|3798
6369,10787,255,555,2,3,0.75,994|3795|3798
6369,10908,255,556,2,3,1.0,994|3795|3798
6369,12548,255,968,3,2,0.6667,3795|3798
6369,17925,255,3180,1,3,1.0,994|3795|3798
6369,18889,255,3670,1,2,0.5,3795|3798
6369,18959,255,3725,5,3,1.0,994|3795|3798
6369,19516,255,4152,42,3,1.0,994|3795|3798
6369,21794,255,6032,33,2,0.6667,3795|3798
6369,22176,255,6396,3,2,0.6667,3795|3798
6369,22179,255,6397,35,2,0.6667,3795|3798
6369,22391,255,6554,1,3,1.0,994|3795|3798
6369,22392,255,6555,35,2,0.6667,3795|3798
6369,22466,255,6623,33,2,0.6667,3795|3798
6369,23295,255,7551,1,3,1.0,994|3795|3798
6369,23340,255,7626,35,2,0.6667,3795|3798
6369,23734,255,8045,3,3,1.0,994|3795|3798
6369,23739,255,8046,2,3,1.0,994|3795|3798
6369,23814,255,8143,42,2,0.6667,3795|3798
6369,23818,255,8146,35,2,0.6667,3795|3798
6369,23820,255,8147,34,2,0.6667,3795|3798
6369,23821,255,8148,33,2,0.6667,3795|3798
6369,25230,255,9831,1,3,1.0,994|3795|3798
7960,1558,363,88,51,2,0.6667,994|3798
7960,6235,363,226,31,2,0.6667,3795|3798
7960,6293,363,251,31,2,0.6667,3795|3798
7960,10724,363,548,31,2,0.6667,3795|3798
7960,12548,363,968,1,2,0.6667,3795|3798
7960,18959,363,3725,3,3,1.0,994|3795|3798
7960,19516,363,4152,40,3,1.0,994|3795|3798
7960,21794,363,6032,31,2,0.6667,3795|3798
7960,22176,363,6396,1,2,0.6667,3795|3798
7960,22179,363,6397,33,2,0.6667,3795|3798
7960,22392,363,6555,33,2,0.6667,3795|3798
7960,22466,363,6623,31,2,0.6667,3795|3798
7960,23340,363,7626,33,2,0.6667,3795|3798
7960,23734,363,8045,1,3,1.0,994|3795|3798
7960,23814,363,8143,40,2,0.6667,3795|3798
7960,23818,363,8146,33,2,0.6667,3795|3798
7960,23820,363,8147,32,2,0.6667,3795|3798
7960,23821,363,8148,31,2,0.6667,3795|3798
10724,19516,548,4152,9,2,0.6667,3795|3798
10724,22179,548,6397,2,2,1.0,3795|3798
10724,22392,548,6555,2,2,1.0,3795|3798
10724,23340,548,7626,2,2,1.0,3795|3798
10724,23814,548,8143,9,2,1.0,3795|3798
10724,23818,548,8146,2,2,1.0,3795|3798
10724,23820,548,8147,1,2,1.0,3795|3798
10732,1558,550,88,53,2,0.6667,994|3798
10732,6235,550,226,33,2,0.6667,3795|3798
10732,6293,550,251,33,2,0.6667,3795|3798
10732,7960,550,363,2,3,1.0,994|3795|3798
10732,10724,550,548,33,2,0.6667,3795|3798
10732,10787,550,555,2,3,0.75,994|3795|3798
10732,10908,550,556,2,3,1.0,994|3795|3798
10732,12548,550,968,3,2,0.6667,3795|3798
10732,17925,550,3180,1,3,1.0,994|3795|3798
10732,18889,550,3670,1,2,0.5,3795|3798
10732,18959,550,3725,5,3,1.0,994|3795|3798
10732,19516,550,4152,42,3,1.0,994|3795|3798
10732,21794,550,6032,33,2,0.6667,3795|3798
10732,22176,550,6396,3,2,0.6667,3795|3798
10732,22179,550,6397,35,2,0.6667,3795|3798
10732,22391,550,6554,1,3,1.0,994|3795|3798
10732,22392,550,6555,35,2,0.6667,3795|3798
10732,22466,550,6623,33,2,0.6667,3795|3798
10732,23295,550,7551,1,3,1.0,994|3795|3798
10732,23340,550,7626,35,2,0.6667,3795|3798
10732,23734,550,8045,3,3,1.0,994|3795|3798
10732,23739,550,8046,2,3,1.0,994|3795|3798
10732,23814,550,8143,42,2,0.6667,3795|3798
10732,23818,550,8146,35,2,0.6667,3795|3798
10732,23820,550,8147,34,2,0.6667,3795|3798
10732,23821,550,8148,33,2,0.6667,3795|3798
10732,25230,550,9831,1,3,1.0,994|3795|3798
10776,1558,554,88,53,2,0.6667,994|3798
10776,6235,554,226,33,2,0.6667,3795|3798
10776,6293,554,251,33,2,0.6667,3795|3798
10776,7960,554,363,2,3,1.0,994|3795|3798
10776,10724,554,548,33,2,0.6667,3795|3798
10776,10787,554,555,2,3,0.75,994|3795|3798
10776,10908,554,556,2,3,1.0,994|3795|3798
10776,12548,554,968,3,2,0.6667,3795|3798
10776,17925,554,3180,1,3,1.0,994|3795|3798
10776,18889,554,3670,1,2,0.5,3795|3798
10776,18959,554,3725,5,3,1.0,994|3795|3798
10776,19516,554,4152,42,3,1.0,994|3795|3798
10776,21794,554,6032,33,2,0.6667,3795|3798
10776,22176,554,6396,3,2,0.6667,3795|3798
10776,22179,554,6397,35,2,0.6667,3795|3798
10776,22391,554,6554,1,3,1.0,994|3795|3798
10776,22392,554,6555,35,2,0.6667,3795|3798
10776,22466,554,6623,33,2,0.6667,3795|3798
10776,23295,554,7551,1,3,1.0,994|3795|3798
10776,23340,554,7626,35,2,0.6667,3795|3798
10776,23734,554,8045,3,3,1.0,994|3795|3798
10776,23739,554,8046,2,3,1.0,994|3795|3798
10776,23814,554,8143,42,2,0.6667,3795|3798
10776,23818,554,8146,35,2,0.6667,3795|3798
10776,23820,554,8147,34,2,0.6667,3795|3798
10776,23821,554,8148,33,2,0.6667,3795|3798
10776,25230,554,9831,1,3,1.0,994|3795|3798
10787,1558,555,88,51,2,0.5,994|3798
10787,6235,555,226,31,2,0.5,3795|3798
10787,6293,555,251,31,2,0.5,3795|3798
10787,10724,555,548,31,2,0.5,3795|3798
10787,12548,555,968,1,2,0.5,3795|3798
10787,18959,555,3725,3,3,0.75,994|3795|3798
10787,19516,555,4152,40,3,0.75,994|3795|3798
10787,21794,555,6032,31,2,0.5,3795|3798
10787,22176,555,6396,1,2,0.5,3795|3798
10787,22179,555,6397,33,2,0.5,3795|3798
10787,22392,555,6555,33,2,0.5,3795|3798
10787,22466,555,6623,31,2,0.5,3795|3798
10787,23340,555,7626,33,2,0.5,3795|3798
10787,23734,555,8045,1,3,0.75,994|3795|3798
10787,23814,555,8143,40,2,0.5,3795|3798
10787,23818,555,8146,33,2,0.5,3795|3798
10787,23820,555,8147,32,2,0.5,3795|3798
10787,23821,555,8148,31,2,0.5,3795|3798
10908,1558,556,88,51,2,0.6667,994|3798
10908,6235,556,226,31,2,0.6667,3795|3798
10908,6293,556,251,31,2,0.6667,3795|3798
10908,10724,556,548,31,2,0.6667,3795|3798
10908,12548,556,968,1,2,0.6667,3795|3798
10908,18959,556,3725,3,3,1.0,994|3795|3798
10908,19516,556,4152,40,3,1.0,994|3795|3798
10908,21794,556,6032,31,2,0.6667,3795|3798
10908,22176,556,6396,1,2,0.6667,3795|3798
10908,22179,556,6397,33,2,0.6667,3795|3798
10908,22392,556,6555,33,2,0.6667,3795|3798
10908,22466,556,6623,31,2,0.6667,3795|3798
10908,23340,556,7626,33,2,0.6667,3795|3798
10908,23734,556,8045,1,3,1.0,994|3795|3798
10908,23814,556,8143,40,2,0.6667,3795|3798
10908,23818,556,8146,33,2,0.6667,3795|3798
10908,23820,556,8147,32,2,0.6667,3795|3798
10908,23821,556,8148,31,2,0.6667,3795|3798
11018,11132,588,634,1,2,1.0,3798|6732
11131,23361,634,7647,38,2,1.0,3798|8142
11524,4141,716,206,1,2,0.5,295|3798
11524,15517,716,2011,1,2,1.0,295|3798
11883,1558,778,88,54,2,0.6667,994|3798
11883,6235,778,226,34,2,0.6667,3795|3798
11883,6293,778,251,34,2,0.6667,3795|3798
11883,6369,778,255,1,3,1.0,994|3795|3798
11883,7960,778,363,3,3,1.0,994|3795|3798
11883,10724,778,548,34,2,0.6667,3795|3798
11883,10732,778,550,1,3,1.0,994|3795|3798
11883,10776,778,554,1,3,1.0,994|3795|3798
11883,10787,778,555,3,3,0.75,994|3795|3798
11883,10908,778,556,3,3,1.0,994|3795|3798
11883,12548,778,968,4,2,0.6667,3795|3798
11883,17925,778,3180,2,3,1.0,994|3795|3798
11883,18889,778,3670,2,2,0.5,3795|3798
11883,18959,778,3725,6,3,1.0,994|3795|3798
11883,19516,778,4152,43,3,1.0,994|3795|3798
11883,21794,778,6032,34,2,0.6667,3795|3798
11883,22176,778,6396,4,2,0.6667,3795|3798
11883,22179,778,6397,36,2,0.6667,3795|3798
11883,22391,778,6554,2,3,1.0,994|3795|3798
11883,22392,778,6555,36,2,0.6667,3795|3798
11883,22466,778,6623,34,2,0.6667,3795|3798
11883,23295,778,7551,2,3,1.0,994|3795|3798
11883,23340,778,7626,36,2,0.6667,3795|3798
11883,23734,778,8045,4,3,1.0,994|3795|3798
11883,23739,778,8046,3,3,1.0,994|3795|3798
11883,23814,778,8143,43,2,0.6667,3795|3798
11883,23818,778,8146,36,2,0.6667,3795|3798
11883,23820,778,8147,35,2,0.6667,3795|3798
11883,23821,778,8148,34,2,0.6667,3795|3798
11883,25230,778,9831,2,3,1.0,994|3795|3798
12548,6235,968,226,30,2,1.0,3795|3798
12548,6293,968,251,30,2,1.0,3795|3798
12548,10724,968,548,30,2,1.0,3795|3798
12548,18959,968,3725,2,2,0.6667,3795|3798
12548,19516,968,4152,39,2,0.6667,3795|3798
12548,21794,968,6032,30,2,1.0,3795|3798
12548,22179,968,6397,32,2,1.0,3795|3798
12548,22392,968,6555,32,2,1.0,3795|3798
12548,22466,968,6623,30,2,1.0,3795|3798
12548,23340,968,7626,32,2,1.0,3795|3798
12548,23814,968,8143,39,2,1.0,3795|3798
12548,23818,968,8146,32,2,1.0,3795|3798
12548,23820,968,8147,31,2,1.0,3795|3798
12548,23821,968,8148,30,2,1.0,3795|3798
13711,6235,1326,226,34,2,1.0,3795|3798
13711,6293,1326,251,34,2,1.0,3795|3798
13711,6369,1326,255,1,2,0.6667,3795|3798
13711,7960,1326,363,3,2,0.6667,3795|3798
13711,10724,1326,548,34,2,1.0,3795|3798
13711,10732,1326,550,1,2,0.6667,3795|3798
13711,10776,1326,554,1,2,0.6667,3795|3798
13711,10787,1326,555,3,2,0.5,3795|3798
13711,10908,1326,556,3,2,0.6667,3795|3798
13711,12548,1326,968,4,2,1.0,3795|3798
13711,17925,1326,3180,2,2,0.6667,3795|3798
13711,18889,1326,3670,2,2,0.6667,3795|3798
13711,18959,1326,3725,6,2,0.6667,3795|3798
13711,19516,1326,4152,43,2,0.6667,3795|3798
13711,21794,1326,6032,34,2,1.0,3795|3798
13711,22176,1326,6396,4,2,1.0,3795|3798
13711,22179,1326,6397,36,2,1.0,3795|3798
13711,22391,1326,6554,2,2,0.6667,3795|3798
13711,22392,1326,6555,36,2,1.0,3795|3798
13711,22466,1326,6623,34,2,1.0,3795|3798
13711,23295,1326,7551,2,2,0.6667,3795|3798
13711,23340,1326,7626,36,2,1.0,3795|3798
13711,23734,1326,8045,4,2,0.6667,3795|3798
13711,23739,1326,8046,3,2,0.6667,3795|3798
13711,23814,1326,8143,43,2,1.0,3795|3798
13711,23818,1326,8146,36,2,1.0,3795|3798
13711,23820,1326,8147,35,2,1.0,3795|3798
13711,23821,1326,8148,34,2,1.0,3795|3798
13711,25230,1326,9831,2,2,0.6667,3795|3798
14183,16947,1482,2638,51,2,1.0,3798|8142
14183,22952,1482,7260,52,2,1.0,3798|8142
14183,24583,1482,9022,53,2,1.0,3798|8142
14183,25895,1482,10487,51,2,1.0,3798|8142
14183,26316,1482,11061,48,2,1.0,3798|8142
14183,26801,1482,11755,46,2,1.0,3798|8142
14183,26891,1482,11942,48,2,1.0,3798|8142
15232,11131,1864,634,3,2,1.0,3798|8142
15232,23361,1864,7647,41,2,1.0,3798|8142
15232,25093,1864,9630,2,2,1.0,3798|8142
15232,26034,1864,10681,1,2,1.0,3798|8142
16055,5713,2196,225,1,2,0.5,3795|3798
16055,6235,2196,226,36,2,1.0,3795|3798
16055,6293,2196,251,36,2,1.0,3795|3798
16055,6369,2196,255,3,2,0.6667,3795|3798
16055,7960,2196,363,5,2,0.6667,3795|3798
16055,10724,2196,548,36,2,1.0,3795|3798
16055,10732,2196,550,3,2,0.6667,3795|3798
16055,10776,2196,554,3,2,0.6667,3795|3798
16055,10787,2196,555,5,2,0.5,3795|3798
16055,10908,2196,556,5,2,0.6667,3795|3798
16055,11883,2196,778,2,2,0.6667,3795|3798
16055,12548,2196,968,6,2,1.0,3795|3798
16055,13711,2196,1326,2,2,1.0,3795|3798
16055,17925,2196,3180,4,2,0.6667,3795|3798
16055,18889,2196,3670,4,2,0.6667,3795|3798
16055,18959,2196,3725,8,2,0.6667,3795|3798
16055,19516,2196,4152,45,2,0.6667,3795|3798
16055,21794,2196,6032,36,2,1.0,3795|3798
16055,22176,2196,6396,6,2,1.0,3795|3798
16055,22179,2196,6397,38,2,1.0,3795|3798
16055,22391,2196,6554,4,2,0.6667,3795|3798
16055,22392,2196,6555,38,2,1.0,3795|3798
16055,22466,2196,6623,36,2,1.0,3795|3798
16055,22671,2196,6896,1,2,1.0,3795|3798
16055,23295,2196,7551,4,2,0.6667,3795|3798
16055,23340,2196,7626,38,2,1.0,3795|3798
16055,23734,2196,8045,6,2,0.6667,3795|3798
16055,23739,2196,8046,5,2,0.6667,3795|3798
16055,23814,2196,8143,45,2,1.0,3795|3798
16055,23818,2196,8146,38,2,1.0,3795|3798
16055,23820,2196,8147,37,2,1.0,3795|3798
16055,23821,2196,8148,36,2,1.0,3795|3798
16055,23913,2196,8237,2,2,1.0,3795|3798
16055,25230,2196,9831,4,2,0.6667,3795|3798
16947,22952,2638,7260,1,2,1.0,3798|8142
16947,24583,2638,9022,2,2,1.0,3798|8142
17560,5713,3010,225,1,2,0.5,3795|3798
17560,6235,3010,226,36,2,1.0,3795|3798
17560,6293,3010,251,36,2,1.0,3795|3798
17560,6369,3010,255,3,2,0.6667,3795|3798
17560,7960,3010,363,5,2,0.6667,3795|3798
17560,10724,3010,548,36,2,1.0,3795|3798
17560,10732,3010,550,3,2,0.6667,3795|3798
17560,10776,3010,554,3,2,0.6667,3795|3798
17560,10787,3010,555,5,2,0.5,3795|3798
17560,10908,3010,556,5,2,0.6667,3795|3798
17560,11883,3010,778,2,2,0.6667,3795|3798
17560,12548,3010,968,6,2,1.0,3795|3798
17560,13711,3010,1326,2,2,1.0,3795|3798
17560,17925,3010,3180,4,2,0.6667,3795|3798
17560,18889,3010,3670,4,2,0.6667,3795|3798
17560,18959,3010,3725,8,2,0.6667,3795|3798
17560,19516,3010,4152,45,2,0.6667,3795|3798
17560,21794,3010,6032,36,2,1.0,3795|3798
17560,22176,3010,6396,6,2,1.0,3795|3798
17560,22179,3010,6397,38,2,1.0,3795|3798
17560,22391,3010,6554,4,2,0.6667,3795|3798
17560,22392,3010,6555,38,2,1.0,3795|3798
17560,22466,3010,6623,36,2,1.0,3795|3798
17560,22671,3010,6896,1,2,1.0,3795|3798
17560,23295,3010,7551,4,2,0.6667,3795|3798
17560,23340,3010,7626,38,2,1.0,3795|3798
17560,23734,3010,8045,6,2,0.6667,3795|3798
17560,23739,3010,8046,5,2,0.6667,3795|3798
17560,23814,3010,8143,45,2,1.0,3795|3798
17560,23818,3010,8146,38,2,1.0,3795|3798
17560,23820,3010,8147,37,2,1.0,3795|3798
17560,23821,3010,8148,36,2,1.0,3795|3798
17560,23913,3010,8237,2,2,1.0,3795|3798
17560,25230,3010,9831,4,2,0.6667,3795|3798
17925,1558,3180,88,52,2,0.6667,994|3798
17925,6235,3180,226,32,2,0.6667,3795|3798
17925,6293,3180,251,32,2,0.6667,3795|3798
17925,7960,3180,363,1,3,1.0,994|3795|3798
17925,10724,3180,548,32,2,0.6667,3795|3798
17925,10787,3180,555,1,3,0.75,994|3795|3798
17925,10908,3180,556,1,3,1.0,994|3795|3798
17925,12548,3180,968,2,2,0.6667,3795|3798
17925,18959,3180,3725,4,3,1.0,994|3795|3798
17925,19516,3180,4152,41,3,1.0,994|3795|3798
17925,21794,3180,6032,32,2,0.6667,3795|3798
17925,22176,3180,6396,2,2,0.6667,3795|3798
17925,22179,3180,6397,34,2,0.6667,3795|3798
17925,22392,3180,6555,34,2,0.6667,3795|3798
17925,22466,3180,6623,32,2,0.6667,3795|3798
17925,23340,3180,7626,34,2,0.6667,3795|3798
17925,23734,3180,8045,2,3,1.0,994|3795|3798
17925,23739,3180,8046,1,3,1.0,994|3795|3798
17925,23814,3180,8143,41,2,0.6667,3795|3798
17925,23818,3180,8146,34,2,0.6667,3795|3798
17925,23820,3180,8147,33,2,0.6667,3795|3798
17925,23821,3180,8148,32,2,0.6667,3795|3798
18889,6235,3670,226,32,2,0.6667,3795|3798
18889,6293,3670,251,32,2,0.6667,3795|3798
18889,7960,3670,363,1,2,0.5,3795|3798
18889,10724,3670,548,32,2,0.6667,3795|3798
18889,10787,3670,555,1,3,0.75,2971|3795|3798
18889,10908,3670,556,1,2,0.5,3795|3798
18889,12548,3670,968,2,2,0.6667,3795|3798
18889,18959,3670,3725,4,2,0.5,3795|3798
18889,19516,3670,4152,41,2,0.5,3795|3798
18889,21794,3670,6032,32,2,0.6667,3795|3798
18889,22176,3670,6396,2,2,0.6667,3795|3798
18889,22179,3670,6397,34,2,0.6667,3795|3798
18889,22392,3670,6555,34,2,0.6667,3795|3798
18889,22466,3670,6623,32,2,0.6667,3795|3798
18889,23340,3670,7626,34,2,0.6667,3795|3798
18889,23734,3670,8045,2,2,0.5,3795|3798
18889,23739,3670,8046,1,2,0.5,3795|3798
18889,23814,3670,8143,41,2,0.6667,3795|3798
18889,23818,3670,8146,34,2,0.6667,3795|3798
18889,23820,3670,8147,33,2,0.6667,3795|3798
18889,23821,3670,8148,32,2,0.6667,3795|3798
18959,1558,3725,88,48,2,0.6667,994|3798
18959,6235,3725,226,28,2,0.6667,3795|3798
18959,6293,3725,251,28,2,0.6667,3795|3798
18959,10724,3725,548,28,2,0.6667,3795|3798
18959,19516,3725,4152,37,3,1.0,994|3795|3798
18959,21794,3725,6032,28,2,0.6667,3795|3798
18959,22179,3725,6397,30,2,0.6667,3795|3798
18959,22392,3725,6555,30,2,0.6667,3795|3798
18959,22466,3725,6623,28,2,0.6667,3795|3798
18959,23340,3725,7626,30,2,0.6667,3795|3798
18959,23814,3725,8143,37,2,0.6667,3795|3798
18959,23818,3725,8146,30,2,0.6667,3795|3798
18959,23820,3725,8147,29,2,0.6667,3795|3798
18959,23821,3725,8148,28,2,0.6667,3795|3798
19516,1558,4152,88,11,2,0.6667,994|3798
19553,4141,4169,206,1,2,0.5,295|3798
19553,15517,4169,2011,1,2,1.0,295|3798
19869,12467,4366,943,47,2,1.0,3798|4449
21512,5713,5775,225,1,2,0.5,3795|3798
21512,6235,5775,226,36,2,1.0,3795|3798
21512,6293,5775,251,36,2,1.0,3795|3798
21512,6369,5775,255,3,2,0.6667,3795|3798
21512,7960,5775,363,5,2,0.6667,3795|3798
21512,10724,5775,548,36,2,1.0,3795|3798
21512,10732,5775,550,3,2,0.6667,3795|3798
21512,10776,5775,554,3,2,0.6667,3795|3798
21512,10787,5775,555,5,2,0.5,3795|3798
21512,10908,5775,556,5,2,0.6667,3795|3798
21512,11883,5775,778,2,2,0.6667,3795|3798
21512,12548,5775,968,6,2,1.0,3795|3798
21512,13711,5775,1326,2,2,1.0,3795|3798
21512,17925,5775,3180,4,2,0.6667,3795|3798
21512,18889,5775,3670,4,2,0.6667,3795|3798
21512,18959,5775,3725,8,2,0.6667,3795|3798
21512,19516,5775,4152,45,2,0.6667,3795|3798
21512,21794,5775,6032,36,2,1.0,3795|3798
21512,22176,5775,6396,6,2,1.0,3795|3798
21512,22179,5775,6397,38,2,1.0,3795|3798
21512,22391,5775,6554,4,2,0.6667,3795|3798
21512,22392,5775,6555,38,2,1.0,3795|3798
21512,22466,5775,6623,36,2,1.0,3795|3798
21512,22671,5775,6896,1,2,1.0,3795|3798
21512,23295,5775,7551,4,2,0.6667,3795|3798
21512,23340,5775,7626,38,2,1.0,3795|3798
21512,23734,5775,8045,6,2,0.6667,3795|3798
21512,23739,5775,8046,5,2,0.6667,3795|3798
21512,23814,5775,8143,45,2,1.0,3795|3798
21512,23818,5775,8146,38,2,1.0,3795|3798
21512,23820,5775,8147,37,2,1.0,3795|3798
21512,23821,5775,8148,36,2,1.0,3795|3798
21512,23913,5775,8237,2,2,1.0,3795|3798
21512,25230,5775,9831,4,2,0.6667,3795|3798
21714,5713,5955,225,1,2,0.5,3795|3798
21714,6235,5955,226,36,2,1.0,3795|3798
21714,6293,5955,251,36,2,1.0,3795|3798
21714,6369,5955,255,3,2,0.6667,3795|3798
21714,7960,5955,363,5,2,0.6667,3795|3798
21714,10724,5955,548,36,2,1.0,3795|3798
21714,10732,5955,550,3,2,0.6667,3795|3798
21714,10776,5955,554,3,2,0.6667,3795|3798
21714,10787,5955,555,5,2,0.5,3795|3798
21714,10908,5955,556,5,2,0.6667,3795|3798
21714,11883,5955,778,2,2,0.6667,3795|3798
21714,12548,5955,968,6,2,1.0,3795|3798
21714,13711,5955,1326,2,2,1.0,3795|3798
21714,17925,5955,3180,4,2,0.6667,3795|3798
21714,18889,5955,3670,4,2,0.6667,3795|3798
21714,18959,5955,3725,8,2,0.6667,3795|3798
21714,19516,5955,4152,45,2,0.6667,3795|3798
21714,21794,5955,6032,36,2,1.0,3795|3798
21714,22176,5955,6396,6,2,1.0,3795|3798
21714,22179,5955,6397,38,2,1.0,3795|3798
21714,22391,5955,6554,4,2,0.6667,3795|3798
21714,22392,5955,6555,38,2,1.0,3795|3798
21714,22466,5955,6623,36,2,1.0,3795|3798
21714,22671,5955,6896,1,2,1.0,3795|3798
21714,23295,5955,7551,4,2,0.6667,3795|3798
21714,23340,5955,7626,38,2,1.0,3795|3798
21714,23734,5955,8045,6,2,0.6667,3795|3798
21714,23739,5955,8046,5,2,0.6667,3795|3798
21714,23814,5955,8143,45,2,1.0,3795|3798
21714,23818,5955,8146,38,2,1.0,3795|3798
21714,23820,5955,8147,37,2,1.0,3795|3798
21714,23821,5955,8148,36,2,1.0,3795|3798
21714,23913,5955,8237,2,2,1.0,3795|3798
21714,25230,5955,9831,4,2,0.6667,3795|3798
21794,19516,6032,4152,9,2,0.6667,3795|3798
21794,22179,6032,6397,2,2,1.0,3795|3798
21794,22392,6032,6555,2,2,1.0,3795|3798
21794,23340,6032,7626,2,2,1.0,3795|3798
21794,23814,6032,8143,9,2,1.0,3795|3798
21794,23818,6032,8146,2,2,1.0,3795|3798
21794,23820,6032,8147,1,2,1.0,3795|3798
22176,6235,6396,226,30,2,1.0,3795|3798
22176,6293,6396,251,30,2,1.0,3795|3798
22176,10724,6396,548,30,2,1.0,3795|3798
22176,18959,6396,3725,2,2,0.6667,3795|3798
22176,19516,6396,4152,39,2,0.6667,3795|3798
22176,21794,6396,6032,30,2,1.0,3795|3798
22176,22179,6396,6397,32,2,1.0,3795|3798
22176,22392,6396,6555,32,2,1.0,3795|3798
22176,22466,6396,6623,30,2,1.0,3795|3798
22176,23340,6396,7626,32,2,1.0,3795|3798
22176,23814,6396,8143,39,2,1.0,3795|3798
22176,23818,6396,8146,32,2,1.0,3795|3798
22176,23820,6396,8147,31,2,1.0,3795|3798
22176,23821,6396,8148,30,2,1.0,3795|3798
22179,19516,6397,4152,7,2,0.6667,3795|3798
22179,23814,6397,8143,7,2,1.0,3795|3798
22220,3675,6424,185,4,2,0.6667,1107|3798
22220,3723,6424,188,1,2,0.6667,1107|3798
22220,26064,6424,10709,4,2,0.6667,1107|3798
22391,1558,6554,88,52,2,0.6667,994|3798
22391,6235,6554,226,32,2,0.6667,3795|3798
22391,6293,6554,251,32,2,0.6667,3795|3798
22391,7960,6554,363,1,3,1.0,994|3795|3798
22391,10724,6554,548,32,2,0.6667,3795|3798
22391,10787,6554,555,1,3,0.75,994|3795|3798
22391,10908,6554,556,1,3,1.0,994|3795|3798
22391,12548,6554,968,2,2,0.6667,3795|3798
22391,18959,6554,3725,4,3,1.0,994|3795|3798
22391,19516,6554,4152,41,3,1.0,994|3795|3798
22391,21794,6554,6032,32,2,0.6667,3795|3798
22391,22176,6554,6396,2,2,0.6667,3795|3798
22391,22179,6554,6397,34,2,0.6667,3795|3798
22391,22392,6554,6555,34,2,0.6667,3795|3798
22391,22466,6554,6623,32,2,0.6667,3795|3798
22391,23340,6554,7626,34,2,0.6667,3795|3798
22391,23734,6554,8045,2,3,1.0,994|3795|3798
22391,23739,6554,8046,1,3,1.0,994|3795|3798
22391,23814,6554,8143,41,2,0.6667,3795|3798
22391,23818,6554,8146,34,2,0.6667,3795|3798
22391,23820,6554,8147,33,2,0.6667,3795|3798
22391,23821,6554,8148,32,2,0.6667,3795|3798
22392,19516,6555,4152,7,2,0.6667,3795|3798
22392,23814,6555,8143,7,2,1.0,3795|3798
22466,19516,6623,4152,9,2,0.6667,3795|3798
22466,22179,6623,6397,2,2,1.0,3795|3798
22466,22392,6623,6555,2,2,1.0,3795|3798
22466,23340,6623,7626,2,2,1.0,3795|3798
22466,23814,6623,8143,9,2,1.0,3795|3798
22466,23818,6623,8146,2,2,1.0,3795|3798
22466,23820,6623,8147,1,2,1.0,3795|3798
22671,6235,6896,226,35,2,1.0,3795|3798
22671,6293,6896,251,35,2,1.0,3795|3798
22671,6369,6896,255,2,2,0.6667,3795|3798
22671,7960,6896,363,4,2,0.6667,3795|3798
